seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
6909,575,9,A,710978242,710978232,10
6910,575,10,N,711078243,711078232,11
6911,575,11,D,711178244,711178232,12
6912,576,0,F,711278246,711278246,0
6913,576,1,H,711378247,711378246,1
6914,576,2,B,711478248,711478246,2
6915,576,3,U,711578249,711578246,3
6916,576,4,R,711678249,711678246,3
6917,576,5,G,711778251,711778246,5
6918,576,6,E,711878252,711878246,6
6919,576,7,N,711978253,711978246,7
6920,576,8,L,712078254,712078246,8
6921,576,9,A,712178256,712178246,10
6922,576,10,N,712278257,712278246,11
6923,576,11,D,712378258,712378246,12
6924,577,0,F,712478259,712478259,0
6925,577,1,H,712578260,712578259,1
6926,577,2,B,712678261,712678259,2
6927,577,3,U,712778262,712778259,3
6928,577,4,R,712878262,712878259,3
6929,577,5,G,712978263,712978259,4
6930,577,6,E,713078264,713078259,5
6931,577,7,N,713178265,713178259,6
6932,577,8,L,713278267,713278259,8
6933,577,9,A,713378268,713378259,9
6934,577,10,N,713478268,713478259,9
6935,577,11,D,713578269,713578259,10
6936,578,0,F,713678270,713678270,0
6937,578,1,H,713778271,713778270,1
6938,578,2,B,713878272,713878270,2
6939,578,3,U,713978273,713978270,3
6940,578,4,R,714078274,714078270,4
6941,578,5,G,714178275,714178270,5
6942,578,6,E,714278276,714278270,6
6943,578,7,N,714378277,714378270,7
6944,578,8,L,714478278,714478270,8
6945,578,9,A,714578278,714578270,8
6946,578,10,N,714678279,714678270,9
6947,578,11,D,714778279,714778270,9
6948,579,0,F,714878280,714878280,0
6949,579,1,H,714978280,714978280,0
6950,579,2,B,715078282,715078280,2
6951,579,3,U,715178283,715178280,3
6952,579,4,R,715278284,715278280,4
6953,579,5,G,715378286,715378280,6
6954,579,6,E,715478287,715478280,7
6955,579,7,N,715578287,715578280,7
6956,579,8,L,715678287,715678280,7
6957,579,9,A,715778288,715778280,8
6958,579,10,N,715878289,715878280,9
6959,579,11,D,715978289,715978280,9
6960,580,0,F,716078291,716078291,0
6961,580,1,H,716178292,716178291,1
6962,580,2,B,716278294,716278291,3
6963,580,3,U,716378295,716378291,4
6964,580,4,R,716478296,716478291,5
6965,580,5,G,716578296,716578291,5
6966,580,6,E,716678297,716678291,6
6967,580,7,N,716778297,716778291,6
6968,580,8,L,716878298,716878291,7
6969,580,9,A,716978299,716978291,8
6970,580,10,N,717078299,717078291,8
6971,580,11,D,717178300,717178291,9
6972,581,0,F,717278301,717278301,0
6973,581,1,H,717378302,717378301,1
6974,581,2,B,717478302,717478301,1
6975,581,3,U,717578303,717578301,2
6976,581,4,R,717678303,717678301,2
6977,581,5,G,717778304,717778301,3
6978,581,6,E,717878305,717878301,4
6979,581,7,N,717978306,717978301,5
6980,581,8,L,718078308,718078301,7
6981,581,9,A,718178308,718178301,7
6982,581,10,N,718278309,718278301,8
6983,581,11,D,718378310,718378301,9
6984,582,0,F,718478311,718478311,0
6985,582,1,H,718578311,718578311,0
6986,582,2,B,718678312,718678311,1
6987,582,3,U,718778313,718778311,2
6988,582,4,R,718878315,718878311,4
6989,582,5,G,718978316,718978311,5
6990,582,6,E,719078317,719078311,6
6991,582,7,N,719178319,719178311,8
6992,582,8,L,719278320,719278311,9
6993,582,9,A,719378322,719378311,11
6994,582,10,N,719478323,719478311,12
6995,582,11,D,719578324,719578311,13
6996,583,0,F,719678325,719678325,0
6997,583,1,H,719778326,719778325,1
6998,583,2,B,719878327,719878325,2
6999,583,3,U,719978328,719978325,3
7000,583,4,R,720078328,720078325,3
7001,583,5,G,720178329,720178325,4
7002,583,6,E,720278330,720278325,5
7003,583,7,N,720378331,720378325,6
7004,583,8,L,720478332,720478325,7
7005,583,9,A,720578333,720578325,8
7006,583,10,N,720678333,720678325,8
7007,583,11,D,720778334,720778325,9
7008,584,0,F,720878335,720878335,0
7009,584,1,H,720978336,720978335,1
7010,584,2,B,721078336,721078335,1
7011,584,3,U,721178337,721178335,2
7012,584,4,R,721278338,721278335,3
7013,584,5,G,721378339,721378335,4
7014,584,6,E,721478340,721478335,5
7015,584,7,N,721578340,721578335,5
7016,584,8,L,721678341,721678335,6
7017,584,9,A,721778342,721778335,7
7018,584,10,N,721878343,721878335,8
7019,584,11,D,721978345,721978335,10
7020,585,0,F,722078347,722078347,0
7021,585,1,H,722178347,722178347,0
7022,585,2,B,722278348,722278347,1
7023,585,3,U,722378349,722378347,2
7024,585,4,R,722478350,722478347,3
7025,585,5,G,722578352,722578347,5
7026,585,6,E,722678352,722678347,5
7027,585,7,N,722778354,722778347,7
7028,585,8,L,722878354,722878347,7
7029,585,9,A,722978355,722978347,8
7030,585,10,N,723078356,723078347,9
7031,585,11,D,723178357,723178347,10
7032,586,0,F,723278358,723278358,0
7033,586,1,H,723378358,723378358,0
7034,586,2,B,723478359,723478358,1
7035,586,3,U,723578360,723578358,2
7036,586,4,R,723678361,723678358,3
7037,586,5,G,723778362,723778358,4
7038,586,6,E,723878363,723878358,5
7039,586,7,N,723978363,723978358,5
7040,586,8,L,724078364,724078358,6
7041,586,9,A,724178365,724178358,7
7042,586,10,N,724278366,724278358,8
7043,586,11,D,724378366,724378358,8
7044,587,0,F,724478367,724478367,0
7045,587,1,H,724578367,724578367,0
7046,587,2,B,724678368,724678367,1
7047,587,3,U,724778369,724778367,2
7048,587,4,R,724878370,724878367,3
7049,587,5,G,724978371,724978367,4
7050,587,6,E,725078372,725078367,5
7051,587,7,N,725178373,725178367,6
7052,587,8,L,725278374,725278367,7
7053,587,9,A,725378375,725378367,8
7054,587,10,N,725478376,725478367,9
7055,587,11,D,725578376,725578367,9
7056,588,0,F,725678378,725678378,0
7057,588,1,H,725778378,725778378,0
7058,588,2,B,725878379,725878378,1
7059,588,3,U,725978380,725978378,2
7060,588,4,R,726078382,726078378,4
7061,588,5,G,726178383,726178378,5
7062,588,6,E,726278384,726278378,6
7063,588,7,N,726378385,726378378,7
7064,588,8,L,726478386,726478378,8
7065,588,9,A,726578386,726578378,8
7066,588,10,N,726678387,726678378,9
7067,588,11,D,726778388,726778378,10
7068,589,0,F,726878389,726878389,0
7069,589,1,H,726978390,726978389,1
7070,589,2,B,727078391,727078389,2
7071,589,3,U,727178392,727178389,3
7072,589,4,R,727278393,727278389,4
7073,589,5,G,727378394,727378389,5
7074,589,6,E,727478395,727478389,6
7075,589,7,N,727578396,727578389,7
7076,589,8,L,727678397,727678389,8
7077,589,9,A,727778398,727778389,9
7078,589,10,N,727878399,727878389,10
7079,589,11,D,727978399,727978389,10
7080,590,0,F,728078400,728078400,0
7081,590,1,H,728178401,728178400,1
7082,590,2,B,728278403,728278400,3
7083,590,3,U,728378404,728378400,4
7084,590,4,R,728478405,728478400,5
7085,590,5,G,728578407,728578400,7
7086,590,6,E,728678408,728678400,8
7087,590,7,N,728778409,728778400,9
7088,590,8,L,728878410,728878400,10
7089,590,9,A,728978411,728978400,11
7090,590,10,N,729078413,729078400,13
7091,590,11,D,729178414,729178400,14
7092,591,0,F,729278416,729278416,0
7093,591,1,H,729378417,729378416,1
7094,591,2,B,729478418,729478416,2
7095,591,3,U,729578419,729578416,3
7096,591,4,R,729678420,729678416,4
7097,591,5,G,729778421,729778416,5
7098,591,6,E,729878421,729878416,5
7099,591,7,N,729978422,729978416,6
7100,591,8,L,730078424,730078416,8
7101,591,9,A,730178426,730178416,10
7102,591,10,N,730278428,730278416,12
7103,591,11,D,730378428,730378416,12
7104,592,0,F,730478428,730478428,0
7105,592,1,H,730578429,730578428,1
7106,592,2,B,730678430,730678428,2
7107,592,3,U,730778431,730778428,3
7108,592,4,R,730878432,730878428,4
7109,592,5,G,730978433,730978428,5
7110,592,6,E,731078434,731078428,6
7111,592,7,N,731178435,731178428,7
7112,592,8,L,731278436,731278428,8
7113,592,9,A,731378437,731378428,9
7114,592,10,N,731478438,731478428,10
7115,592,11,D,731578439,731578428,11
7116,593,0,F,731678440,731678440,0
7117,593,1,H,731778441,731778440,1
7118,593,2,B,731878442,731878440,2
7119,593,3,U,731978443,731978440,3
7120,593,4,R,732078444,732078440,4
7121,593,5,G,732178445,732178440,5
7122,593,6,E,732278447,732278440,7
7123,593,7,N,732378447,732378440,7
7124,593,8,L,732478449,732478440,9
7125,593,9,A,732578449,732578440,9
7126,593,10,N,732678450,732678440,10
7127,593,11,D,732778451,732778440,11
7128,594,0,F,732878451,732878451,0
7129,594,1,H,732978452,732978451,1
7130,594,2,B,733078453,733078451,2
7131,594,3,U,733178455,733178451,4
7132,594,4,R,733278457,733278451,6
7133,594,5,G,733378458,733378451,7
7134,594,6,E,733478458,733478451,7
7135,594,7,N,733578460,733578451,9
7136,594,8,L,733678461,733678451,10
7137,594,9,A,733778462,733778451,11
7138,594,10,N,733878463,733878451,12
7139,594,11,D,733978463,733978451,12
7140,595,0,F,734078464,734078464,0
7141,595,1,H,734178465,734178464,1
7142,595,2,B,734278466,734278464,2
7143,595,3,U,734378467,734378464,3
7144,595,4,R,734478468,734478464,4
7145,595,5,G,734578469,734578464,5
7146,595,6,E,734678471,734678464,7
7147,595,7,N,734778473,734778464,9
7148,595,8,L,734878474,734878464,10
7149,595,9,A,734978476,734978464,12
7150,595,10,N,735078477,735078464,13
7151,595,11,D,735178478,735178464,14
7152,596,0,F,735278479,735278479,0
7153,596,1,H,735378480,735378479,1
7154,596,2,B,735478481,735478479,2
7155,596,3,U,735578482,735578479,3
7156,596,4,R,735678482,735678479,3
7157,596,5,G,735778483,735778479,4
7158,596,6,E,735878485,735878479,6
7159,596,7,N,735978485,735978479,6
7160,596,8,L,736078485,736078479,6
7161,596,9,A,736178486,736178479,7
7162,596,10,N,736278487,736278479,8
7163,596,11,D,736378488,736378479,9
7164,597,0,F,736478489,736478489,0
7165,597,1,H,736578490,736578489,1
7166,597,2,B,736678491,736678489,2
7167,597,3,U,736778492,736778489,3
7168,597,4,R,736878492,736878489,3
7169,597,5,G,736978493,736978489,4
7170,597,6,E,737078493,737078489,4
7171,597,7,N,737178493,737178489,4
7172,597,8,L,737278495,737278489,6
7173,597,9,A,737378496,737378489,7
7174,597,10,N,737478496,737478489,7
7175,597,11,D,737578497,737578489,8
7176,598,0,F,737678498,737678498,0
7177,598,1,H,737778498,737778498,0
7178,598,2,B,737878500,737878498,2
7179,598,3,U,737978500,737978498,2
7180,598,4,R,738078501,738078498,3
7181,598,5,G,738178502,738178498,4
7182,598,6,E,738278503,738278498,5
7183,598,7,N,738378503,738378498,5
7184,598,8,L,738478504,738478498,6
7185,598,9,A,738578505,738578498,7
7186,598,10,N,738678507,738678498,9
7187,598,11,D,738778508,738778498,10
7188,599,0,F,738878508,738878508,0
7189,599,1,H,738978509,738978508,1
7190,599,2,B,739078511,739078508,3
7191,599,3,U,739178512,739178508,4
7192,599,4,R,739278513,739278508,5
7193,599,5,G,739378514,739378508,6
7194,599,6,E,739478515,739478508,7
7195,599,7,N,739578516,739578508,8
7196,599,8,L,739678518,739678508,10
7197,599,9,A,739778519,739778508,11
7198,599,10,N,739878520,739878508,12
7199,599,11,D,739978521,739978508,13
7200,600,0,F,740078522,740078522,0
7201,600,1,H,740178523,740178522,1
7202,600,2,B,740278524,740278522,2
7203,600,3,U,740378526,740378522,4
7204,600,4,R,740478527,740478522,5
7205,600,5,G,740578528,740578522,6
7206,600,6,E,740678530,740678522,8
7207,600,7,N,740778531,740778522,9
7208,600,8,L,740878532,740878522,10
7209,600,9,A,740978533,740978522,11
7210,600,10,N,741078535,741078522,13
7211,600,11,D,741178536,741178522,14
7212,601,0,F,741278537,741278537,0
7213,601,1,H,741378538,741378537,1
7214,601,2,B,741478538,741478537,1
7215,601,3,U,741578539,741578537,2
7216,601,4,R,741678540,741678537,3
7217,601,5,G,741778541,741778537,4
7218,601,6,E,741878541,741878537,4
7219,601,7,N,741978542,741978537,5
7220,601,8,L,742078543,742078537,6
7221,601,9,A,742178544,742178537,7
7222,601,10,N,742278545,742278537,8
7223,601,11,D,742378545,742378537,8
7224,602,0,F,742478546,742478546,0
7225,602,1,H,742578547,742578546,1
7226,602,2,B,742678548,742678546,2
7227,602,3,U,742778550,742778546,4
7228,602,4,R,742878551,742878546,5
7229,602,5,G,742978553,742978546,7
7230,602,6,E,743078555,743078546,9
7231,602,7,N,743178556,743178546,10
7232,602,8,L,743278557,743278546,11
7233,602,9,A,743378559,743378546,13
7234,602,10,N,743478560,743478546,14
7235,602,11,D,743578560,743578546,14
7236,603,0,F,743678561,743678561,0
7237,603,1,H,743778562,743778561,1
7238,603,2,B,743878564,743878561,3
7239,603,3,U,743978565,743978561,4
7240,603,4,R,744078565,744078561,4
7241,603,5,G,744178566,744178561,5
7242,603,6,E,744278567,744278561,6
7243,603,7,N,744378569,744378561,8
7244,603,8,L,744478570,744478561,9
7245,603,9,A,744578572,744578561,11
7246,603,10,N,744678574,744678561,13
7247,603,11,D,744778574,744778561,13
7248,604,0,F,744878575,744878575,0
7249,604,1,H,744978576,744978575,1
7250,604,2,B,745078577,745078575,2
7251,604,3,U,745178577,745178575,2
7252,604,4,R,745278578,745278575,3
7253,604,5,G,745378580,745378575,5
7254,604,6,E,745478581,745478575,6
7255,604,7,N,745578583,745578575,8
7256,604,8,L,745678584,745678575,9
7257,604,9,A,745778585,745778575,10
7258,604,10,N,745878585,745878575,10
7259,604,11,D,745978586,745978575,11
7260,605,0,F,746078586,746078586,0
7261,605,1,H,746178588,746178586,2
7262,605,2,B,746278589,746278586,3
7263,605,3,U,746378590,746378586,4
7264,605,4,R,746478591,746478586,5
7265,605,5,G,746578592,746578586,6
7266,605,6,E,746678594,746678586,8
7267,605,7,N,746778595,746778586,9
7268,605,8,L,746878596,746878586,10
7269,605,9,A,746978597,746978586,11
7270,605,10,N,747078598,747078586,12
7271,605,11,D,747178599,747178586,13
7272,606,0,F,747278600,747278600,0
7273,606,1,H,747378601,747378600,1
7274,606,2,B,747478602,747478600,2
7275,606,3,U,747578602,747578600,2
7276,606,4,R,747678603,747678600,3
7277,606,5,G,747778604,747778600,4
7278,606,6,E,747878604,747878600,4
7279,606,7,N,747978605,747978600,5
7280,606,8,L,748078606,748078600,6
7281,606,9,A,748178606,748178600,6
7282,606,10,N,748278608,748278600,8
7283,606,11,D,748378608,748378600,8
7284,607,0,F,748478609,748478609,0
7285,607,1,H,748578609,748578609,0
7286,607,2,B,748678610,748678609,1
7287,607,3,U,748778611,748778609,2
7288,607,4,R,748878612,748878609,3
7289,607,5,G,748978612,748978609,3
7290,607,6,E,749078614,749078609,5
7291,607,7,N,749178615,749178609,6
7292,607,8,L,749278617,749278609,8
7293,607,9,A,749378618,749378609,9
7294,607,10,N,749478620,749478609,11
7295,607,11,D,749578621,749578609,12
7296,608,0,F,749678622,749678622,0
7297,608,1,H,749778622,749778622,0
7298,608,2,B,749878623,749878622,1
7299,608,3,U,749978624,749978622,2
7300,608,4,R,750078624,750078622,2
7301,608,5,G,750178624,750178622,2
7302,608,6,E,750278625,750278622,3
7303,608,7,N,750378626,750378622,4
7304,608,8,L,750478628,750478622,6
7305,608,9,A,750578628,750578622,6
7306,608,10,N,750678629,750678622,7
7307,608,11,D,750778631,750778622,9
7308,609,0,F,750878632,750878632,0
7309,609,1,H,750978632,750978632,0
7310,609,2,B,751078633,751078632,1
7311,609,3,U,751178633,751178632,1
7312,609,4,R,751278634,751278632,2
7313,609,5,G,751378635,751378632,3
7314,609,6,E,751478636,751478632,4
7315,609,7,N,751578637,751578632,5
7316,609,8,L,751678638,751678632,6
7317,609,9,A,751778639,751778632,7
7318,609,10,N,751878640,751878632,8
7319,609,11,D,751978642,751978632,10
7320,610,0,F,752078643,752078643,0
7321,610,1,H,752178645,752178643,2
7322,610,2,B,752278646,752278643,3
7323,610,3,U,752378647,752378643,4
7324,610,4,R,752478647,752478643,4
7325,610,5,G,752578649,752578643,6
7326,610,6,E,752678650,752678643,7
7327,610,7,N,752778651,752778643,8
7328,610,8,L,752878652,752878643,9
7329,610,9,A,752978652,752978643,9
7330,610,10,N,753078654,753078643,11
7331,610,11,D,753178656,753178643,13
7332,611,0,F,753278657,753278657,0
7333,611,1,H,753378658,753378657,1
7334,611,2,B,753478659,753478657,2
7335,611,3,U,753578660,753578657,3
7336,611,4,R,753678661,753678657,4
7337,611,5,G,753778661,753778657,4
7338,611,6,E,753878662,753878657,5
7339,611,7,N,753978663,753978657,6
7340,611,8,L,754078663,754078657,6
7341,611,9,A,754178663,754178657,6
7342,611,10,N,754278664,754278657,7
7343,611,11,D,754378665,754378657,8
7344,612,0,F,754478666,754478666,0
7345,612,1,H,754578668,754578666,2
7346,612,2,B,754678669,754678666,3
7347,612,3,U,754778669,754778666,3
7348,612,4,R,754878670,754878666,4
7349,612,5,G,754978671,754978666,5
7350,612,6,E,755078671,755078666,5
7351,612,7,N,755178672,755178666,6
7352,612,8,L,755278673,755278666,7
7353,612,9,A,755378675,755378666,9
7354,612,10,N,755478676,755478666,10
7355,612,11,D,755578677,755578666,11
7356,613,0,F,755678677,755678677,0
7357,613,1,H,755778678,755778677,1
7358,613,2,B,755878679,755878677,2
7359,613,3,U,755978679,755978677,2
7360,613,4,R,756078679,756078677,2
7361,613,5,G,756178681,756178677,4
7362,613,6,E,756278682,756278677,5
7363,613,7,N,756378683,756378677,6
7364,613,8,L,756478683,756478677,6
7365,613,9,A,756578684,756578677,7
7366,613,10,N,756678685,756678677,8
7367,613,11,D,756778686,756778677,9
7368,614,0,F,756878686,756878686,0
7369,614,1,H,756978687,756978686,1
7370,614,2,B,757078688,757078686,2
7371,614,3,U,757178690,757178686,4
7372,614,4,R,757278692,757278686,6
7373,614,5,G,757378693,757378686,7
7374,614,6,E,757478693,757478686,7
7375,614,7,N,757578694,757578686,8
7376,614,8,L,757678694,757678686,8
7377,614,9,A,757778696,757778686,10
7378,614,10,N,757878697,757878686,11
7379,614,11,D,757978698,757978686,12
7380,615,0,F,758078699,758078699,0
7381,615,1,H,758178699,758178699,0
7382,615,2,B,758278700,758278699,1
7383,615,3,U,758378700,758378699,1
7384,615,4,R,758478701,758478699,2
7385,615,5,G,758578701,758578699,2
7386,615,6,E,758678702,758678699,3
7387,615,7,N,758778704,758778699,5
7388,615,8,L,758878705,758878699,6
7389,615,9,A,758978706,758978699,7
7390,615,10,N,759078707,759078699,8
7391,615,11,D,759178707,759178699,8
7392,616,0,F,759278708,759278708,0
7393,616,1,H,759378709,759378708,1
7394,616,2,B,759478709,759478708,1
7395,616,3,U,759578710,759578708,2
7396,616,4,R,759678711,759678708,3
7397,616,5,G,759778712,759778708,4
7398,616,6,E,759878713,759878708,5
7399,616,7,N,759978714,759978708,6
7400,616,8,L,760078715,760078708,7
7401,616,9,A,760178716,760178708,8
7402,616,10,N,760278717,760278708,9
7403,616,11,D,760378717,760378708,9
7404,617,0,F,760478718,760478718,0
7405,617,1,H,760578719,760578718,1
7406,617,2,B,760678721,760678718,3
7407,617,3,U,760778723,760778718,5
7408,617,4,R,760878724,760878718,6
7409,617,5,G,760978725,760978718,7
7410,617,6,E,761078726,761078718,8
7411,617,7,N,761178727,761178718,9
7412,617,8,L,761278729,761278718,11
7413,617,9,A,761378731,761378718,13
7414,617,10,N,761478733,761478718,15
7415,617,11,D,761578733,761578718,15
7416,618,0,F,761678734,761678734,0
7417,618,1,H,761778735,761778734,1
7418,618,2,B,761878735,761878734,1
7419,618,3,U,761978736,761978734,2
7420,618,4,R,762078737,762078734,3
7421,618,5,G,762178738,762178734,4
7422,618,6,E,762278739,762278734,5
7423,618,7,N,762378740,762378734,6
7424,618,8,L,762478741,762478734,7
7425,618,9,A,762578741,762578734,7
7426,618,10,N,762678741,762678734,7
7427,618,11,D,762778742,762778734,8
7428,619,0,F,762878743,762878743,0
7429,619,1,H,762978743,762978743,0
7430,619,2,B,763078744,763078743,1
7431,619,3,U,763178745,763178743,2
7432,619,4,R,763278746,763278743,3
7433,619,5,G,763378748,763378743,5
7434,619,6,E,763478749,763478743,6
7435,619,7,N,763578750,763578743,7
7436,619,8,L,763678752,763678743,9
7437,619,9,A,763778753,763778743,10
7438,619,10,N,763878754,763878743,11
7439,619,11,D,763978755,763978743,12
7440,620,0,F,764078756,764078756,0
7441,620,1,H,764178757,764178756,1
7442,620,2,B,764278759,764278756,3
7443,620,3,U,764378759,764378756,3
7444,620,4,R,764478760,764478756,4
7445,620,5,G,764578761,764578756,5
7446,620,6,E,764678762,764678756,6
7447,620,7,N,764778764,764778756,8
7448,620,8,L,764878765,764878756,9
7449,620,9,A,764978766,764978756,10
7450,620,10,N,765078767,765078756,11
7451,620,11,D,765178769,765178756,13
7452,621,0,F,765278771,765278771,0
7453,621,1,H,765378772,765378771,1
7454,621,2,B,765478772,765478771,1
7455,621,3,U,765578773,765578771,2
7456,621,4,R,765678774,765678771,3
7457,621,5,G,765778775,765778771,4
7458,621,6,E,765878777,765878771,6
7459,621,7,N,765978778,765978771,7
7460,621,8,L,766078779,766078771,8
7461,621,9,A,766178780,766178771,9
7462,621,10,N,766278782,766278771,11
7463,621,11,D,766378782,766378771,11
7464,622,0,F,766478783,766478783,0
7465,622,1,H,766578784,766578783,1
7466,622,2,B,766678785,766678783,2
7467,622,3,U,766778785,766778783,2
7468,622,4,R,766878785,766878783,2
7469,622,5,G,766978786,766978783,3
7470,622,6,E,767078787,767078783,4
7471,622,7,N,767178788,767178783,5
7472,622,8,L,767278789,767278783,6
7473,622,9,A,767378789,767378783,6
7474,622,10,N,767478790,767478783,7
7475,622,11,D,767578791,767578783,8
7476,623,0,F,767678792,767678792,0
7477,623,1,H,767778793,767778792,1
7478,623,2,B,767878794,767878792,2
7479,623,3,U,767978795,767978792,3
7480,623,4,R,768078795,768078792,3
7481,623,5,G,768178796,768178792,4
7482,623,6,E,768278797,768278792,5
7483,623,7,N,768378798,768378792,6
7484,623,8,L,768478798,768478792,6
7485,623,9,A,768578800,768578792,8
7486,623,10,N,768678800,768678792,8
7487,623,11,D,768778801,768778792,9
7488,624,0,F,768878801,768878801,0
7489,624,1,H,768978802,768978801,1
7490,624,2,B,769078803,769078801,2
7491,624,3,U,769178804,769178801,3
7492,624,4,R,769278805,769278801,4
7493,624,5,G,769378805,769378801,4
7494,624,6,E,769478806,769478801,5
7495,624,7,N,769578806,769578801,5
7496,624,8,L,769678807,769678801,6
7497,624,9,A,769778808,769778801,7
7498,624,10,N,769878808,769878801,7
7499,624,11,D,769978809,769978801,8
7500,625,0,F,770078810,770078810,0
7501,625,1,H,770178811,770178810,1
7502,625,2,B,770278812,770278810,2
7503,625,3,U,770378814,770378810,4
7504,625,4,R,770478815,770478810,5
7505,625,5,G,770578816,770578810,6
7506,625,6,E,770678817,770678810,7
7507,625,7,N,770778817,770778810,7
7508,625,8,L,770878818,770878810,8
7509,625,9,A,770978819,770978810,9
7510,625,10,N,771078819,771078810,9
7511,625,11,D,771178820,771178810,10
7512,626,0,F,771278821,771278821,0
7513,626,1,H,771378822,771378821,1
7514,626,2,B,771478823,771478821,2
7515,626,3,U,771578824,771578821,3
7516,626,4,R,771678826,771678821,5
7517,626,5,G,771778827,771778821,6
7518,626,6,E,771878828,771878821,7
7519,626,7,N,771978829,771978821,8
7520,626,8,L,772078829,772078821,8
7521,626,9,A,772178830,772178821,9
7522,626,10,N,772278831,772278821,10
7523,626,11,D,772378832,772378821,11
7524,627,0,F,772478833,772478833,0
7525,627,1,H,772578835,772578833,2
7526,627,2,B,772678835,772678833,2
7527,627,3,U,772778836,772778833,3
7528,627,4,R,772878837,772878833,4
7529,627,5,G,772978838,772978833,5
7530,627,6,E,773078839,773078833,6
7531,627,7,N,773178839,773178833,6
7532,627,8,L,773278841,773278833,8
7533,627,9,A,773378842,773378833,9
7534,627,10,N,773478843,773478833,10
7535,627,11,D,773578844,773578833,11
7536,628,0,F,773678845,773678845,0
7537,628,1,H,773778845,773778845,0
7538,628,2,B,773878846,773878845,1
7539,628,3,U,773978847,773978845,2
7540,628,4,R,774078848,774078845,3
7541,628,5,G,774178848,774178845,3
7542,628,6,E,774278849,774278845,4
7543,628,7,N,774378850,774378845,5
7544,628,8,L,774478851,774478845,6
7545,628,9,A,774578853,774578845,8
7546,628,10,N,774678854,774678845,9
7547,628,11,D,774778855,774778845,10
7548,629,0,F,774878856,774878856,0
7549,629,1,H,774978857,774978856,1
7550,629,2,B,775078858,775078856,2
7551,629,3,U,775178858,775178856,2
7552,629,4,R,775278860,775278856,4
7553,629,5,G,775378861,775378856,5
7554,629,6,E,775478862,775478856,6
7555,629,7,N,775578863,775578856,7
7556,629,8,L,775678864,775678856,8
7557,629,9,A,775778866,775778856,10
7558,629,10,N,775878867,775878856,11
7559,629,11,D,775978869,775978856,13
7560,630,0,F,776078870,776078870,0
7561,630,1,H,776178870,776178870,0
7562,630,2,B,776278871,776278870,1
7563,630,3,U,776378872,776378870,2
7564,630,4,R,776478873,776478870,3
7565,630,5,G,776578873,776578870,3
7566,630,6,E,776678874,776678870,4
7567,630,7,N,776778875,776778870,5
7568,630,8,L,776878877,776878870,7
7569,630,9,A,776978878,776978870,8
7570,630,10,N,777078879,777078870,9
7571,630,11,D,777178880,777178870,10
7572,631,0,F,777278881,777278881,0
7573,631,1,H,777378882,777378881,1
7574,631,2,B,777478883,777478881,2
7575,631,3,U,777578884,777578881,3
7576,631,4,R,777678884,777678881,3
7577,631,5,G,777778885,777778881,4
7578,631,6,E,777878886,777878881,5
7579,631,7,N,777978887,777978881,6
7580,631,8,L,778078887,778078881,6
7581,631,9,A,778178888,778178881,7
7582,631,10,N,778278889,778278881,8
7583,631,11,D,778378891,778378881,10
7584,632,0,F,778478892,778478892,0
7585,632,1,H,778578893,778578892,1
7586,632,2,B,778678894,778678892,2
7587,632,3,U,778778895,778778892,3
7588,632,4,R,778878896,778878892,4
7589,632,5,G,778978897,778978892,5
7590,632,6,E,779078897,779078892,5
7591,632,7,N,779178897,779178892,5
7592,632,8,L,779278899,779278892,7
7593,632,9,A,779378901,779378892,9
7594,632,10,N,779478902,779478892,10
7595,632,11,D,779578903,779578892,11
7596,633,0,F,779678904,779678904,0
7597,633,1,H,779778904,779778904,0
7598,633,2,B,779878905,779878904,1
7599,633,3,U,779978906,779978904,2
7600,633,4,R,780078907,780078904,3
7601,633,5,G,780178908,780178904,4
7602,633,6,E,780278909,780278904,5
7603,633,7,N,780378910,780378904,6
7604,633,8,L,780478911,780478904,7
7605,633,9,A,780578912,780578904,8
7606,633,10,N,780678913,780678904,9
7607,633,11,D,780778914,780778904,10
7608,634,0,F,780878915,780878915,0
7609,634,1,H,780978917,780978915,2
7610,634,2,B,781078918,781078915,3
7611,634,3,U,781178918,781178915,3
7612,634,4,R,781278920,781278915,5
7613,634,5,G,781378920,781378915,5
7614,634,6,E,781478921,781478915,6
7615,634,7,N,781578922,781578915,7
7616,634,8,L,781678923,781678915,8
7617,634,9,A,781778924,781778915,9
7618,634,10,N,781878925,781878915,10
7619,634,11,D,781978925,781978915,10
7620,635,0,F,782078925,782078925,0
7621,635,1,H,782178925,782178925,0
7622,635,2,B,782278926,782278925,1
7623,635,3,U,782378928,782378925,3
7624,635,4,R,782478929,782478925,4
7625,635,5,G,782578930,782578925,5
7626,635,6,E,782678930,782678925,5
7627,635,7,N,782778931,782778925,6
7628,635,8,L,782878933,782878925,8
7629,635,9,A,782978934,782978925,9
7630,635,10,N,783078935,783078925,10
7631,635,11,D,783178937,783178925,12
7632,636,0,F,783278938,783278938,0
7633,636,1,H,783378938,783378938,0
7634,636,2,B,783478940,783478938,2
7635,636,3,U,783578940,783578938,2
7636,636,4,R,783678941,783678938,3
7637,636,5,G,783778941,783778938,3
7638,636,6,E,783878941,783878938,3
7639,636,7,N,783978941,783978938,3
7640,636,8,L,784078942,784078938,4
7641,636,9,A,784178943,784178938,5
7642,636,10,N,784278944,784278938,6
7643,636,11,D,784378945,784378938,7
