seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
6887,573,11,D,708778677,708778665,12
6888,574,0,F,708878678,708878678,0
6889,574,1,H,708978678,708978678,0
6890,574,2,B,709078679,709078678,1
6891,574,3,U,709178680,709178678,2
6892,574,4,R,709278681,709278678,3
6893,574,5,G,709378682,709378678,4
6894,574,6,E,709478683,709478678,5
6895,574,7,N,709578685,709578678,7
6896,574,8,L,709678685,709678678,7
6897,574,9,A,709778686,709778678,8
6898,574,10,N,709878687,709878678,9
6899,574,11,D,709978688,709978678,10
6900,575,0,F,710078688,710078688,0
6901,575,1,H,710178688,710178688,0
6902,575,2,B,710278689,710278688,1
6903,575,3,U,710378690,710378688,2
6904,575,4,R,710478690,710478688,2
6905,575,5,G,710578691,710578688,3
6906,575,6,E,710678693,710678688,5
6907,575,7,N,710778694,710778688,6
6908,575,8,L,710878695,710878688,7
6909,575,9,A,710978695,710978688,7
6910,575,10,N,711078696,711078688,8
6911,575,11,D,711178698,711178688,10
6912,576,0,F,711278699,711278699,0
6913,576,1,H,711378701,711378699,2
6914,576,2,B,711478702,711478699,3
6915,576,3,U,711578704,711578699,5
6916,576,4,R,711678705,711678699,6
6917,576,5,G,711778706,711778699,7
6918,576,6,E,711878707,711878699,8
6919,576,7,N,711978709,711978699,10
6920,576,8,L,712078710,712078699,11
6921,576,9,A,712178711,712178699,12
6922,576,10,N,712278712,712278699,13
6923,576,11,D,712378714,712378699,15
6924,577,0,F,712478714,712478714,0
6925,577,1,H,712578716,712578714,2
6926,577,2,B,712678717,712678714,3
6927,577,3,U,712778717,712778714,3
6928,577,4,R,712878719,712878714,5
6929,577,5,G,712978719,712978714,5
6930,577,6,E,713078719,713078714,5
6931,577,7,N,713178719,713178714,5
6932,577,8,L,713278720,713278714,6
6933,577,9,A,713378720,713378714,6
6934,577,10,N,713478721,713478714,7
6935,577,11,D,713578722,713578714,8
6936,578,0,F,713678723,713678723,0
6937,578,1,H,713778724,713778723,1
6938,578,2,B,713878725,713878723,2
6939,578,3,U,713978726,713978723,3
6940,578,4,R,714078727,714078723,4
6941,578,5,G,714178727,714178723,4
6942,578,6,E,714278729,714278723,6
6943,578,7,N,714378730,714378723,7
6944,578,8,L,714478730,714478723,7
6945,578,9,A,714578731,714578723,8
6946,578,10,N,714678733,714678723,10
6947,578,11,D,714778734,714778723,11
6948,579,0,F,714878736,714878736,0
6949,579,1,H,714978738,714978736,2
6950,579,2,B,715078739,715078736,3
6951,579,3,U,715178740,715178736,4
6952,579,4,R,715278742,715278736,6
6953,579,5,G,715378743,715378736,7
6954,579,6,E,715478745,715478736,9
6955,579,7,N,715578747,715578736,11
6956,579,8,L,715678748,715678736,12
6957,579,9,A,715778748,715778736,12
6958,579,10,N,715878749,715878736,13
6959,579,11,D,715978750,715978736,14
6960,580,0,F,716078752,716078752,0
6961,580,1,H,716178752,716178752,0
6962,580,2,B,716278753,716278752,1
6963,580,3,U,716378754,716378752,2
6964,580,4,R,716478755,716478752,3
6965,580,5,G,716578755,716578752,3
6966,580,6,E,716678756,716678752,4
6967,580,7,N,716778758,716778752,6
6968,580,8,L,716878759,716878752,7
6969,580,9,A,716978760,716978752,8
6970,580,10,N,717078761,717078752,9
6971,580,11,D,717178761,717178752,9
6972,581,0,F,717278763,717278763,0
6973,581,1,H,717378763,717378763,0
6974,581,2,B,717478764,717478763,1
6975,581,3,U,717578765,717578763,2
6976,581,4,R,717678765,717678763,2
6977,581,5,G,717778765,717778763,2
6978,581,6,E,717878766,717878763,3
6979,581,7,N,717978767,717978763,4
6980,581,8,L,718078768,718078763,5
6981,581,9,A,718178769,718178763,6
6982,581,10,N,718278770,718278763,7
6983,581,11,D,718378770,718378763,7
6984,582,0,F,718478770,718478770,0
6985,582,1,H,718578771,718578770,1
6986,582,2,B,718678772,718678770,2
6987,582,3,U,718778774,718778770,4
6988,582,4,R,718878775,718878770,5
6989,582,5,G,718978776,718978770,6
6990,582,6,E,719078777,719078770,7
6991,582,7,N,719178779,719178770,9
6992,582,8,L,719278780,719278770,10
6993,582,9,A,719378780,719378770,10
6994,582,10,N,719478781,719478770,11
6995,582,11,D,719578782,719578770,12
6996,583,0,F,719678783,719678783,0
6997,583,1,H,719778784,719778783,1
6998,583,2,B,719878785,719878783,2
6999,583,3,U,719978785,719978783,2
7000,583,4,R,720078786,720078783,3
7001,583,5,G,720178787,720178783,4
7002,583,6,E,720278788,720278783,5
7003,583,7,N,720378789,720378783,6
7004,583,8,L,720478790,720478783,7
7005,583,9,A,720578790,720578783,7
7006,583,10,N,720678790,720678783,7
7007,583,11,D,720778791,720778783,8
7008,584,0,F,720878792,720878792,0
7009,584,1,H,720978794,720978792,2
7010,584,2,B,721078795,721078792,3
7011,584,3,U,721178797,721178792,5
7012,584,4,R,721278798,721278792,6
7013,584,5,G,721378799,721378792,7
7014,584,6,E,721478800,721478792,8
7015,584,7,N,721578801,721578792,9
7016,584,8,L,721678802,721678792,10
7017,584,9,A,721778804,721778792,12
7018,584,10,N,721878804,721878792,12
7019,584,11,D,721978806,721978792,14
7020,585,0,F,722078806,722078806,0
7021,585,1,H,722178807,722178806,1
7022,585,2,B,722278809,722278806,3
7023,585,3,U,722378810,722378806,4
7024,585,4,R,722478810,722478806,4
7025,585,5,G,722578811,722578806,5
7026,585,6,E,722678812,722678806,6
7027,585,7,N,722778813,722778806,7
7028,585,8,L,722878814,722878806,8
7029,585,9,A,722978815,722978806,9
7030,585,10,N,723078817,723078806,11
7031,585,11,D,723178818,723178806,12
7032,586,0,F,723278819,723278819,0
7033,586,1,H,723378820,723378819,1
7034,586,2,B,723478821,723478819,2
7035,586,3,U,723578822,723578819,3
7036,586,4,R,723678823,723678819,4
7037,586,5,G,723778824,723778819,5
7038,586,6,E,723878825,723878819,6
7039,586,7,N,723978825,723978819,6
7040,586,8,L,724078826,724078819,7
7041,586,9,A,724178827,724178819,8
7042,586,10,N,724278829,724278819,10
7043,586,11,D,724378830,724378819,11
7044,587,0,F,724478831,724478831,0
7045,587,1,H,724578832,724578831,1
7046,587,2,B,724678833,724678831,2
7047,587,3,U,724778834,724778831,3
7048,587,4,R,724878836,724878831,5
7049,587,5,G,724978836,724978831,5
7050,587,6,E,725078837,725078831,6
7051,587,7,N,725178838,725178831,7
7052,587,8,L,725278839,725278831,8
7053,587,9,A,725378840,725378831,9
7054,587,10,N,725478841,725478831,10
7055,587,11,D,725578842,725578831,11
7056,588,0,F,725678843,725678843,0
7057,588,1,H,725778843,725778843,0
7058,588,2,B,725878844,725878843,1
7059,588,3,U,725978845,725978843,2
7060,588,4,R,726078846,726078843,3
7061,588,5,G,726178847,726178843,4
7062,588,6,E,726278848,726278843,5
7063,588,7,N,726378849,726378843,6
7064,588,8,L,726478850,726478843,7
7065,588,9,A,726578851,726578843,8
7066,588,10,N,726678852,726678843,9
7067,588,11,D,726778853,726778843,10
7068,589,0,F,726878854,726878854,0
7069,589,1,H,726978856,726978854,2
7070,589,2,B,727078857,727078854,3
7071,589,3,U,727178857,727178854,3
7072,589,4,R,727278858,727278854,4
7073,589,5,G,727378859,727378854,5
7074,589,6,E,727478860,727478854,6
7075,589,7,N,727578861,727578854,7
7076,589,8,L,727678861,727678854,7
7077,589,9,A,727778862,727778854,8
7078,589,10,N,727878863,727878854,9
7079,589,11,D,727978864,727978854,10
7080,590,0,F,728078865,728078865,0
7081,590,1,H,728178866,728178865,1
7082,590,2,B,728278867,728278865,2
7083,590,3,U,728378868,728378865,3
7084,590,4,R,728478868,728478865,3
7085,590,5,G,728578869,728578865,4
7086,590,6,E,728678870,728678865,5
7087,590,7,N,728778871,728778865,6
7088,590,8,L,728878872,728878865,7
7089,590,9,A,728978873,728978865,8
7090,590,10,N,729078875,729078865,10
7091,590,11,D,729178876,729178865,11
7092,591,0,F,729278877,729278877,0
7093,591,1,H,729378877,729378877,0
7094,591,2,B,729478878,729478877,1
7095,591,3,U,729578879,729578877,2
7096,591,4,R,729678880,729678877,3
7097,591,5,G,729778881,729778877,4
7098,591,6,E,729878882,729878877,5
7099,591,7,N,729978883,729978877,6
7100,591,8,L,730078884,730078877,7
7101,591,9,A,730178885,730178877,8
7102,591,10,N,730278887,730278877,10
7103,591,11,D,730378889,730378877,12
7104,592,0,F,730478889,730478889,0
7105,592,1,H,730578891,730578889,2
7106,592,2,B,730678892,730678889,3
7107,592,3,U,730778893,730778889,4
7108,592,4,R,730878894,730878889,5
7109,592,5,G,730978895,730978889,6
7110,592,6,E,731078896,731078889,7
7111,592,7,N,731178897,731178889,8
7112,592,8,L,731278898,731278889,9
7113,592,9,A,731378898,731378889,9
7114,592,10,N,731478899,731478889,10
7115,592,11,D,731578901,731578889,12
7116,593,0,F,731678901,731678901,0
7117,593,1,H,731778902,731778901,1
7118,593,2,B,731878902,731878901,1
7119,593,3,U,731978903,731978901,2
7120,593,4,R,732078903,732078901,2
7121,593,5,G,732178904,732178901,3
7122,593,6,E,732278905,732278901,4
7123,593,7,N,732378905,732378901,4
7124,593,8,L,732478905,732478901,4
7125,593,9,A,732578906,732578901,5
7126,593,10,N,732678907,732678901,6
7127,593,11,D,732778908,732778901,7
7128,594,0,F,732878909,732878909,0
7129,594,1,H,732978910,732978909,1
7130,594,2,B,733078911,733078909,2
7131,594,3,U,733178911,733178909,2
7132,594,4,R,733278912,733278909,3
7133,594,5,G,733378913,733378909,4
7134,594,6,E,733478914,733478909,5
7135,594,7,N,733578915,733578909,6
7136,594,8,L,733678915,733678909,6
7137,594,9,A,733778916,733778909,7
7138,594,10,N,733878917,733878909,8
7139,594,11,D,733978918,733978909,9
7140,595,0,F,734078919,734078919,0
7141,595,1,H,734178920,734178919,1
7142,595,2,B,734278921,734278919,2
7143,595,3,U,734378921,734378919,2
7144,595,4,R,734478923,734478919,4
7145,595,5,G,734578923,734578919,4
7146,595,6,E,734678924,734678919,5
7147,595,7,N,734778925,734778919,6
7148,595,8,L,734878926,734878919,7
7149,595,9,A,734978927,734978919,8
7150,595,10,N,735078928,735078919,9
7151,595,11,D,735178929,735178919,10
7152,596,0,F,735278930,735278930,0
7153,596,1,H,735378932,735378930,2
7154,596,2,B,735478933,735478930,3
7155,596,3,U,735578933,735578930,3
7156,596,4,R,735678934,735678930,4
7157,596,5,G,735778935,735778930,5
7158,596,6,E,735878935,735878930,5
7159,596,7,N,735978936,735978930,6
7160,596,8,L,736078937,736078930,7
7161,596,9,A,736178938,736178930,8
7162,596,10,N,736278939,736278930,9
7163,596,11,D,736378940,736378930,10
7164,597,0,F,736478941,736478941,0
7165,597,1,H,736578942,736578941,1
7166,597,2,B,736678943,736678941,2
7167,597,3,U,736778944,736778941,3
7168,597,4,R,736878944,736878941,3
7169,597,5,G,736978945,736978941,4
7170,597,6,E,737078946,737078941,5
7171,597,7,N,737178947,737178941,6
7172,597,8,L,737278948,737278941,7
7173,597,9,A,737378950,737378941,9
7174,597,10,N,737478951,737478941,10
7175,597,11,D,737578953,737578941,12
7176,598,0,F,737678954,737678954,0
7177,598,1,H,737778956,737778954,2
7178,598,2,B,737878957,737878954,3
7179,598,3,U,737978958,737978954,4
7180,598,4,R,738078959,738078954,5
7181,598,5,G,738178960,738178954,6
7182,598,6,E,738278961,738278954,7
7183,598,7,N,738378962,738378954,8
7184,598,8,L,738478964,738478954,10
7185,598,9,A,738578965,738578954,11
7186,598,10,N,738678965,738678954,11
7187,598,11,D,738778966,738778954,12
7188,599,0,F,738878966,738878966,0
7189,599,1,H,738978967,738978966,1
7190,599,2,B,739078968,739078966,2
7191,599,3,U,739178969,739178966,3
7192,599,4,R,739278970,739278966,4
7193,599,5,G,739378971,739378966,5
7194,599,6,E,739478972,739478966,6
7195,599,7,N,739578973,739578966,7
7196,599,8,L,739678974,739678966,8
7197,599,9,A,739778974,739778966,8
7198,599,10,N,739878975,739878966,9
7199,599,11,D,739978976,739978966,10
7200,600,0,F,740078977,740078977,0
7201,600,1,H,740178978,740178977,1
7202,600,2,B,740278979,740278977,2
7203,600,3,U,740378980,740378977,3
7204,600,4,R,740478980,740478977,3
7205,600,5,G,740578982,740578977,5
7206,600,6,E,740678983,740678977,6
7207,600,7,N,740778983,740778977,6
7208,600,8,L,740878984,740878977,7
7209,600,9,A,740978985,740978977,8
7210,600,10,N,741078986,741078977,9
7211,600,11,D,741178987,741178977,10
7212,601,0,F,741278989,741278989,0
7213,601,1,H,741378989,741378989,0
7214,601,2,B,741478990,741478989,1
7215,601,3,U,741578991,741578989,2
7216,601,4,R,741678991,741678989,2
7217,601,5,G,741778992,741778989,3
7218,601,6,E,741878993,741878989,4
7219,601,7,N,741978994,741978989,5
7220,601,8,L,742078995,742078989,6
7221,601,9,A,742178995,742178989,6
7222,601,10,N,742278996,742278989,7
7223,601,11,D,742378997,742378989,8
7224,602,0,F,742478998,742478998,0
7225,602,1,H,742579000,742578998,2
7226,602,2,B,742679000,742678998,2
7227,602,3,U,742779001,742778998,3
7228,602,4,R,742879001,742878998,3
7229,602,5,G,742979002,742978998,4
7230,602,6,E,743079003,743078998,5
7231,602,7,N,743179004,743178998,6
7232,602,8,L,743279005,743278998,7
7233,602,9,A,743379005,743378998,7
7234,602,10,N,743479006,743478998,8
7235,602,11,D,743579007,743578998,9
7236,603,0,F,743679008,743679008,0
7237,603,1,H,743779009,743779008,1
7238,603,2,B,743879010,743879008,2
7239,603,3,U,743979010,743979008,2
7240,603,4,R,744079011,744079008,3
7241,603,5,G,744179012,744179008,4
7242,603,6,E,744279013,744279008,5
7243,603,7,N,744379014,744379008,6
7244,603,8,L,744479016,744479008,8
7245,603,9,A,744579017,744579008,9
7246,603,10,N,744679018,744679008,10
7247,603,11,D,744779018,744779008,10
7248,604,0,F,744879019,744879019,0
7249,604,1,H,744979019,744979019,0
7250,604,2,B,745079020,745079019,1
7251,604,3,U,745179021,745179019,2
7252,604,4,R,745279022,745279019,3
7253,604,5,G,745379023,745379019,4
7254,604,6,E,745479024,745479019,5
7255,604,7,N,745579025,745579019,6
7256,604,8,L,745679026,745679019,7
7257,604,9,A,745779027,745779019,8
7258,604,10,N,745879028,745879019,9
7259,604,11,D,745979029,745979019,10
7260,605,0,F,746079030,746079030,0
7261,605,1,H,746179032,746179030,2
7262,605,2,B,746279033,746279030,3
7263,605,3,U,746379034,746379030,4
7264,605,4,R,746479036,746479030,6
7265,605,5,G,746579037,746579030,7
7266,605,6,E,746679037,746679030,7
7267,605,7,N,746779038,746779030,8
7268,605,8,L,746879040,746879030,10
7269,605,9,A,746979041,746979030,11
7270,605,10,N,747079042,747079030,12
7271,605,11,D,747179044,747179030,14
7272,606,0,F,747279045,747279045,0
7273,606,1,H,747379046,747379045,1
7274,606,2,B,747479047,747479045,2
7275,606,3,U,747579048,747579045,3
7276,606,4,R,747679048,747679045,3
7277,606,5,G,747779049,747779045,4
7278,606,6,E,747879050,747879045,5
7279,606,7,N,747979051,747979045,6
7280,606,8,L,748079052,748079045,7
7281,606,9,A,748179054,748179045,9
7282,606,10,N,748279056,748279045,11
7283,606,11,D,748379056,748379045,11
7284,607,0,F,748479057,748479057,0
7285,607,1,H,748579058,748579057,1
7286,607,2,B,748679060,748679057,3
7287,607,3,U,748779060,748779057,3
7288,607,4,R,748879062,748879057,5
7289,607,5,G,748979063,748979057,6
7290,607,6,E,749079064,749079057,7
7291,607,7,N,749179065,749179057,8
7292,607,8,L,749279066,749279057,9
7293,607,9,A,749379067,749379057,10
7294,607,10,N,749479068,749479057,11
7295,607,11,D,749579069,749579057,12
7296,608,0,F,749679070,749679070,0
7297,608,1,H,749779070,749779070,0
7298,608,2,B,749879071,749879070,1
7299,608,3,U,749979072,749979070,2
7300,608,4,R,750079073,750079070,3
7301,608,5,G,750179074,750179070,4
7302,608,6,E,750279075,750279070,5
7303,608,7,N,750379076,750379070,6
7304,608,8,L,750479077,750479070,7
7305,608,9,A,750579078,750579070,8
7306,608,10,N,750679079,750679070,9
7307,608,11,D,750779080,750779070,10
7308,609,0,F,750879081,750879081,0
7309,609,1,H,750979083,750979081,2
7310,609,2,B,751079085,751079081,4
7311,609,3,U,751179086,751179081,5
7312,609,4,R,751279087,751279081,6
7313,609,5,G,751379089,751379081,8
7314,609,6,E,751479090,751479081,9
7315,609,7,N,751579091,751579081,10
7316,609,8,L,751679092,751679081,11
7317,609,9,A,751779093,751779081,12
7318,609,10,N,751879094,751879081,13
7319,609,11,D,751979094,751979081,13
7320,610,0,F,752079095,752079095,0
7321,610,1,H,752179096,752179095,1
7322,610,2,B,752279097,752279095,2
7323,610,3,U,752379097,752379095,2
7324,610,4,R,752479098,752479095,3
7325,610,5,G,752579099,752579095,4
7326,610,6,E,752679100,752679095,5
7327,610,7,N,752779101,752779095,6
7328,610,8,L,752879102,752879095,7
7329,610,9,A,752979103,752979095,8
7330,610,10,N,753079104,753079095,9
7331,610,11,D,753179105,753179095,10
7332,611,0,F,753279107,753279107,0
7333,611,1,H,753379108,753379107,1
7334,611,2,B,753479109,753479107,2
7335,611,3,U,753579110,753579107,3
7336,611,4,R,753679112,753679107,5
7337,611,5,G,753779113,753779107,6
7338,611,6,E,753879113,753879107,6
7339,611,7,N,753979114,753979107,7
7340,611,8,L,754079115,754079107,8
7341,611,9,A,754179115,754179107,8
7342,611,10,N,754279116,754279107,9
7343,611,11,D,754379117,754379107,10
7344,612,0,F,754479117,754479117,0
7345,612,1,H,754579119,754579117,2
7346,612,2,B,754679120,754679117,3
7347,612,3,U,754779122,754779117,5
7348,612,4,R,754879122,754879117,5
7349,612,5,G,754979124,754979117,7
7350,612,6,E,755079124,755079117,7
7351,612,7,N,755179125,755179117,8
7352,612,8,L,755279126,755279117,9
7353,612,9,A,755379128,755379117,11
7354,612,10,N,755479129,755479117,12
7355,612,11,D,755579131,755579117,14
7356,613,0,F,755679131,755679131,0
7357,613,1,H,755779132,755779131,1
7358,613,2,B,755879133,755879131,2
7359,613,3,U,755979134,755979131,3
7360,613,4,R,756079134,756079131,3
7361,613,5,G,756179135,756179131,4
7362,613,6,E,756279136,756279131,5
7363,613,7,N,756379137,756379131,6
7364,613,8,L,756479138,756479131,7
7365,613,9,A,756579139,756579131,8
7366,613,10,N,756679139,756679131,8
7367,613,11,D,756779140,756779131,9
7368,614,0,F,756879141,756879141,0
7369,614,1,H,756979142,756979141,1
7370,614,2,B,757079143,757079141,2
7371,614,3,U,757179144,757179141,3
7372,614,4,R,757279146,757279141,5
7373,614,5,G,757379146,757379141,5
7374,614,6,E,757479147,757479141,6
7375,614,7,N,757579148,757579141,7
7376,614,8,L,757679148,757679141,7
7377,614,9,A,757779149,757779141,8
7378,614,10,N,757879150,757879141,9
7379,614,11,D,757979151,757979141,10
7380,615,0,F,758079151,758079151,0
7381,615,1,H,758179152,758179151,1
7382,615,2,B,758279153,758279151,2
7383,615,3,U,758379154,758379151,3
7384,615,4,R,758479155,758479151,4
7385,615,5,G,758579156,758579151,5
7386,615,6,E,758679157,758679151,6
7387,615,7,N,758779158,758779151,7
7388,615,8,L,758879159,758879151,8
7389,615,9,A,758979160,758979151,9
7390,615,10,N,759079161,759079151,10
7391,615,11,D,759179161,759179151,10
7392,616,0,F,759279162,759279162,0
7393,616,1,H,759379163,759379162,1
7394,616,2,B,759479164,759479162,2
7395,616,3,U,759579164,759579162,2
7396,616,4,R,759679165,759679162,3
7397,616,5,G,759779166,759779162,4
7398,616,6,E,759879167,759879162,5
7399,616,7,N,759979168,759979162,6
7400,616,8,L,760079169,760079162,7
7401,616,9,A,760179170,760179162,8
7402,616,10,N,760279172,760279162,10
7403,616,11,D,760379173,760379162,11
7404,617,0,F,760479173,760479173,0
7405,617,1,H,760579174,760579173,1
7406,617,2,B,760679175,760679173,2
7407,617,3,U,760779176,760779173,3
7408,617,4,R,760879177,760879173,4
7409,617,5,G,760979178,760979173,5
7410,617,6,E,761079179,761079173,6
7411,617,7,N,761179181,761179173,8
7412,617,8,L,761279182,761279173,9
7413,617,9,A,761379183,761379173,10
7414,617,10,N,761479183,761479173,10
7415,617,11,D,761579184,761579173,11
7416,618,0,F,761679185,761679185,0
7417,618,1,H,761779186,761779185,1
7418,618,2,B,761879187,761879185,2
7419,618,3,U,761979188,761979185,3
7420,618,4,R,762079189,762079185,4
7421,618,5,G,762179189,762179185,4
7422,618,6,E,762279190,762279185,5
7423,618,7,N,762379192,762379185,7
7424,618,8,L,762479192,762479185,7
7425,618,9,A,762579193,762579185,8
7426,618,10,N,762679194,762679185,9
7427,618,11,D,762779195,762779185,10
7428,619,0,F,762879195,762879195,0
7429,619,1,H,762979196,762979195,1
7430,619,2,B,763079197,763079195,2
7431,619,3,U,763179198,763179195,3
7432,619,4,R,763279200,763279195,5
7433,619,5,G,763379202,763379195,7
7434,619,6,E,763479203,763479195,8
7435,619,7,N,763579204,763579195,9
7436,619,8,L,763679205,763679195,10
7437,619,9,A,763779206,763779195,11
7438,619,10,N,763879207,763879195,12
7439,619,11,D,763979208,763979195,13
7440,620,0,F,764079209,764079209,0
7441,620,1,H,764179210,764179209,1
7442,620,2,B,764279211,764279209,2
7443,620,3,U,764379212,764379209,3
7444,620,4,R,764479214,764479209,5
7445,620,5,G,764579215,764579209,6
7446,620,6,E,764679217,764679209,8
7447,620,7,N,764779217,764779209,8
7448,620,8,L,764879217,764879209,8
7449,620,9,A,764979218,764979209,9
7450,620,10,N,765079220,765079209,11
7451,620,11,D,765179221,765179209,12
7452,621,0,F,765279222,765279222,0
7453,621,1,H,765379223,765379222,1
7454,621,2,B,765479225,765479222,3
7455,621,3,U,765579226,765579222,4
7456,621,4,R,765679227,765679222,5
7457,621,5,G,765779229,765779222,7
7458,621,6,E,765879230,765879222,8
7459,621,7,N,765979230,765979222,8
7460,621,8,L,766079232,766079222,10
7461,621,9,A,766179233,766179222,11
7462,621,10,N,766279235,766279222,13
7463,621,11,D,766379237,766379222,15
7464,622,0,F,766479238,766479238,0
7465,622,1,H,766579239,766579238,1
7466,622,2,B,766679241,766679238,3
7467,622,3,U,766779242,766779238,4
7468,622,4,R,766879244,766879238,6
7469,622,5,G,766979245,766979238,7
7470,622,6,E,767079247,767079238,9
7471,622,7,N,767179248,767179238,10
7472,622,8,L,767279249,767279238,11
7473,622,9,A,767379250,767379238,12
7474,622,10,N,767479251,767479238,13
7475,622,11,D,767579252,767579238,14
7476,623,0,F,767679253,767679253,0
7477,623,1,H,767779254,767779253,1
7478,623,2,B,767879254,767879253,1
7479,623,3,U,767979255,767979253,2
7480,623,4,R,768079257,768079253,4
7481,623,5,G,768179258,768179253,5
7482,623,6,E,768279259,768279253,6
7483,623,7,N,768379259,768379253,6
7484,623,8,L,768479260,768479253,7
7485,623,9,A,768579261,768579253,8
7486,623,10,N,768679262,768679253,9
7487,623,11,D,768779262,768779253,9
7488,624,0,F,768879263,768879263,0
7489,624,1,H,768979265,768979263,2
7490,624,2,B,769079266,769079263,3
7491,624,3,U,769179267,769179263,4
7492,624,4,R,769279269,769279263,6
7493,624,5,G,769379270,769379263,7
7494,624,6,E,769479271,769479263,8
7495,624,7,N,769579272,769579263,9
7496,624,8,L,769679272,769679263,9
7497,624,9,A,769779273,769779263,10
7498,624,10,N,769879274,769879263,11
7499,624,11,D,769979275,769979263,12
7500,625,0,F,770079276,770079276,0
7501,625,1,H,770179276,770179276,0
7502,625,2,B,770279277,770279276,1
7503,625,3,U,770379278,770379276,2
7504,625,4,R,770479278,770479276,2
7505,625,5,G,770579280,770579276,4
7506,625,6,E,770679280,770679276,4
7507,625,7,N,770779280,770779276,4
7508,625,8,L,770879280,770879276,4
7509,625,9,A,770979280,770979276,4
7510,625,10,N,771079282,771079276,6
7511,625,11,D,771179283,771179276,7
7512,626,0,F,771279285,771279285,0
7513,626,1,H,771379285,771379285,0
7514,626,2,B,771479286,771479285,1
7515,626,3,U,771579287,771579285,2
7516,626,4,R,771679287,771679285,2
7517,626,5,G,771779287,771779285,2
7518,626,6,E,771879288,771879285,3
7519,626,7,N,771979289,771979285,4
7520,626,8,L,772079290,772079285,5
7521,626,9,A,772179290,772179285,5
7522,626,10,N,772279291,772279285,6
7523,626,11,D,772379293,772379285,8
7524,627,0,F,772479294,772479294,0
7525,627,1,H,772579296,772579294,2
7526,627,2,B,772679297,772679294,3
7527,627,3,U,772779297,772779294,3
7528,627,4,R,772879297,772879294,3
7529,627,5,G,772979299,772979294,5
7530,627,6,E,773079300,773079294,6
7531,627,7,N,773179301,773179294,7
7532,627,8,L,773279303,773279294,9
7533,627,9,A,773379303,773379294,9
7534,627,10,N,773479304,773479294,10
7535,627,11,D,773579305,773579294,11
7536,628,0,F,773679306,773679306,0
7537,628,1,H,773779307,773779306,1
7538,628,2,B,773879308,773879306,2
7539,628,3,U,773979310,773979306,4
7540,628,4,R,774079311,774079306,5
7541,628,5,G,774179312,774179306,6
7542,628,6,E,774279314,774279306,8
7543,628,7,N,774379315,774379306,9
7544,628,8,L,774479316,774479306,10
7545,628,9,A,774579317,774579306,11
7546,628,10,N,774679318,774679306,12
7547,628,11,D,774779319,774779306,13
7548,629,0,F,774879319,774879319,0
7549,629,1,H,774979320,774979319,1
7550,629,2,B,775079321,775079319,2
7551,629,3,U,775179322,775179319,3
7552,629,4,R,775279323,775279319,4
7553,629,5,G,775379324,775379319,5
7554,629,6,E,775479325,775479319,6
7555,629,7,N,775579326,775579319,7
7556,629,8,L,775679326,775679319,7
7557,629,9,A,775779328,775779319,9
7558,629,10,N,775879329,775879319,10
7559,629,11,D,775979329,775979319,10
7560,630,0,F,776079330,776079330,0
7561,630,1,H,776179330,776179330,0
7562,630,2,B,776279331,776279330,1
7563,630,3,U,776379332,776379330,2
7564,630,4,R,776479333,776479330,3
7565,630,5,G,776579333,776579330,3
7566,630,6,E,776679335,776679330,5
7567,630,7,N,776779335,776779330,5
7568,630,8,L,776879335,776879330,5
7569,630,9,A,776979336,776979330,6
7570,630,10,N,777079336,777079330,6
7571,630,11,D,777179338,777179330,8
7572,631,0,F,777279339,777279339,0
7573,631,1,H,777379340,777379339,1
7574,631,2,B,777479341,777479339,2
7575,631,3,U,777579342,777579339,3
7576,631,4,R,777679342,777679339,3
7577,631,5,G,777779343,777779339,4
7578,631,6,E,777879344,777879339,5
7579,631,7,N,777979345,777979339,6
7580,631,8,L,778079345,778079339,6
7581,631,9,A,778179345,778179339,6
7582,631,10,N,778279346,778279339,7
7583,631,11,D,778379347,778379339,8
7584,632,0,F,778479347,778479347,0
7585,632,1,H,778579348,778579347,1
7586,632,2,B,778679348,778679347,1
7587,632,3,U,778779349,778779347,2
7588,632,4,R,778879350,778879347,3
7589,632,5,G,778979351,778979347,4
7590,632,6,E,779079353,779079347,6
7591,632,7,N,779179354,779179347,7
7592,632,8,L,779279355,779279347,8
7593,632,9,A,779379356,779379347,9
7594,632,10,N,779479357,779479347,10
7595,632,11,D,779579358,779579347,11
7596,633,0,F,779679359,779679359,0
7597,633,1,H,779779361,779779359,2
7598,633,2,B,779879362,779879359,3
7599,633,3,U,779979363,779979359,4
7600,633,4,R,780079364,780079359,5
7601,633,5,G,780179365,780179359,6
7602,633,6,E,780279367,780279359,8
7603,633,7,N,780379368,780379359,9
7604,633,8,L,780479369,780479359,10
7605,633,9,A,780579369,780579359,10
7606,633,10,N,780679370,780679359,11
7607,633,11,D,780779371,780779359,12
7608,634,0,F,780879372,780879372,0
7609,634,1,H,780979372,780979372,0
7610,634,2,B,781079373,781079372,1
7611,634,3,U,781179373,781179372,1
7612,634,4,R,781279375,781279372,3
7613,634,5,G,781379376,781379372,4
7614,634,6,E,781479378,781479372,6
7615,634,7,N,781579378,781579372,6
7616,634,8,L,781679379,781679372,7
7617,634,9,A,781779380,781779372,8
7618,634,10,N,781879381,781879372,9
7619,634,11,D,781979382,781979372,10
7620,635,0,F,782079384,782079384,0
7621,635,1,H,782179385,782179384,1
