device,vkey,scancode,e0,e1,t1_ns,keyname
293540923,82,19,0,0,869052597374,"R"
293540923,71,34,0,0,869148315174,"G"
293540923,69,18,0,0,869252431974,"E"
293540923,78,49,0,0,869347915874,"N"
293540923,76,38,0,0,869443850974,"L"
293540923,65,30,0,0,869548354774,"A"
293540923,78,49,0,0,869644651174,"N"
293540923,68,32,0,0,869756159074,"D"
131139,17,29,0,0,873288788174,"STRG"
131139,67,46,0,0,873590861474,"C"
