device,vkey,scancode,e0,e1,t1_ns,keyname
293540923,66,48,0,0,1156447256607,"B"
293540923,85,22,0,0,1156550941207,"U"
293540923,82,19,0,0,1156646847207,"R"
293540923,71,34,0,0,1156750942307,"G"
293540923,69,18,0,0,1156846940407,"E"
293540923,78,49,0,0,1156951541307,"N"
293540923,76,38,0,0,1157046988507,"L"
293540923,65,30,0,0,1157151501407,"A"
293540923,78,49,0,0,1157246894207,"N"
293540923,68,32,0,0,1157351065807,"D"
293540923,70,33,0,0,1157446858907,"F"
293540923,72,35,0,0,1157551087607,"H"
293540923,66,48,0,0,1157646573407,"B"
293540923,85,22,0,0,1157751358407,"U"
293540923,82,19,0,0,1157846834107,"R"
293540923,71,34,0,0,1157951439607,"G"
293540923,69,18,0,0,1158048217007,"E"
293540923,78,49,0,0,1158150710407,"N"
293540923,76,38,0,0,1158246863307,"L"
293540923,65,30,0,0,1158342925807,"A"
293540923,78,49,0,0,1158447108707,"N"
293540923,68,32,0,0,1158550679007,"D"
293540923,70,33,0,0,1158646587307,"F"
293540923,72,35,0,0,1158750910607,"H"
293540923,66,48,0,0,1158847267007,"B"
293540923,85,22,0,0,1158943164307,"U"
293540923,82,19,0,0,1159047080907,"R"
293540923,71,34,0,0,1159143242607,"G"
293540923,69,18,0,0,1159258033607,"E"
293540923,78,49,0,0,1159342796707,"N"
293540923,76,38,0,0,1159447013307,"L"
293540923,65,30,0,0,1159543433307,"A"
293540923,78,49,0,0,1159647336707,"N"
293540923,68,32,0,0,1159751543107,"D"
293540923,70,33,0,0,1159847183507,"F"
293540923,72,35,0,0,1159942905007,"H"
293540923,66,48,0,0,1160047026407,"B"
293540923,85,22,0,0,1160151015207,"U"
293540923,82,19,0,0,1160246792107,"R"
293540923,71,34,0,0,1160351006007,"G"
293540923,69,18,0,0,1160446901007,"E"
293540923,78,49,0,0,1160550997507,"N"
293540923,76,38,0,0,1160647191907,"L"
293540923,65,30,0,0,1160751132007,"A"
293540923,78,49,0,0,1160846722307,"N"
293540923,68,32,0,0,1160952219807,"D"
293540923,70,33,0,0,1161047459707,"F"
293540923,72,35,0,0,1161151468307,"H"
293540923,66,48,0,0,1161247604707,"B"
293540923,85,22,0,0,1161351107107,"U"
293540923,82,19,0,0,1161447193307,"R"
293540923,71,34,0,0,1161551780807,"G"
293540923,69,18,0,0,1161649312007,"E"
293540923,78,49,0,0,1161753471107,"N"
293540923,76,38,0,0,1161847519107,"L"
293540923,65,30,0,0,1161951821307,"A"
293540923,78,49,0,0,1162047176107,"N"
293540923,68,32,0,0,1162151131207,"D"
293540923,70,33,0,0,1162247034907,"F"
293540923,72,35,0,0,1162353044707,"H"
293540923,66,48,0,0,1162449818907,"B"
293540923,85,22,0,0,1162550797207,"U"
293540923,82,19,0,0,1162647711807,"R"
293540923,71,34,0,0,1162751053407,"G"
293540923,69,18,0,0,1162846937007,"E"
293540923,78,49,0,0,1162950944307,"N"
293540923,76,38,0,0,1163047092507,"L"
293540923,65,30,0,0,1163143021707,"A"
293540923,78,49,0,0,1163247307207,"N"
293540923,68,32,0,0,1163351630607,"D"
293540923,70,33,0,0,1163446939507,"F"
293540923,72,35,0,0,1163542757307,"H"
293540923,66,48,0,0,1163647330107,"B"
293540923,85,22,0,0,1163742870007,"U"
293540923,82,19,0,0,1163846900007,"R"
293540923,71,34,0,0,1163942826907,"G"
293540923,69,18,0,0,1164056022907,"E"
293540923,78,49,0,0,1164144626307,"N"
293540923,76,38,0,0,1164247153507,"L"
293540923,65,30,0,0,1164342895207,"A"
293540923,78,49,0,0,1164446795307,"N"
293540923,68,32,0,0,1164550945307,"D"
293540923,70,33,0,0,1164646819207,"F"
293540923,72,35,0,0,1164750854607,"H"
293540923,66,48,0,0,1164846926107,"B"
293540923,85,22,0,0,1164951069807,"U"
293540923,82,19,0,0,1165047050807,"R"
293540923,71,34,0,0,1165150815507,"G"
293540923,69,18,0,0,1165247144807,"E"
293540923,78,49,0,0,1165350851607,"N"
293540923,76,38,0,0,1165446674107,"L"
293540923,65,30,0,0,1165550931807,"A"
293540923,78,49,0,0,1165646959607,"N"
293540923,68,32,0,0,1165751041907,"D"
293540923,70,33,0,0,1165847459307,"F"
293540923,72,35,0,0,1165950958107,"H"
293540923,66,48,0,0,1166047156107,"B"
293540923,85,22,0,0,1166150858107,"U"
293540923,82,19,0,0,1166247036207,"R"
293540923,71,34,0,0,1166350911307,"G"
293540923,69,18,0,0,1166447210407,"E"
293540923,78,49,0,0,1166550983507,"N"
293540923,76,38,0,0,1166647174307,"L"
293540923,65,30,0,0,1166751153407,"A"
293540923,78,49,0,0,1166846717307,"N"
293540923,68,32,0,0,1166950740907,"D"
293540923,70,33,0,0,1167046943007,"F"
293540923,72,35,0,0,1167151089607,"H"
293540923,66,48,0,0,1167247247007,"B"
293540923,85,22,0,0,1167350916107,"U"
293540923,82,19,0,0,1167446929907,"R"
293540923,71,34,0,0,1167550812507,"G"
293540923,69,18,0,0,1167646954707,"E"
293540923,78,49,0,0,1167750700707,"N"
293540923,76,38,0,0,1167847180507,"L"
293540923,65,30,0,0,1167942783307,"A"
293540923,78,49,0,0,1168046873807,"N"
293540923,68,32,0,0,1168150869007,"D"
293540923,70,33,0,0,1168247258807,"F"
293540923,72,35,0,0,1168342973407,"H"
293540923,66,48,0,0,1168447058807,"B"
293540923,85,22,0,0,1168543025607,"U"
293540923,82,19,0,0,1168647122507,"R"
293540923,71,34,0,0,1168742786807,"G"
293540923,69,18,0,0,1168855122807,"E"
293540923,78,49,0,0,1168953190807,"N"
293540923,76,38,0,0,1169046947307,"L"
293540923,65,30,0,0,1169150773907,"A"
293540923,78,49,0,0,1169247183107,"N"
293540923,68,32,0,0,1169351113707,"D"
293540923,70,33,0,0,1169447301707,"F"
293540923,72,35,0,0,1169550978507,"H"
293540923,66,48,0,0,1169647021207,"B"
293540923,85,22,0,0,1169750823807,"U"
293540923,82,19,0,0,1169846751507,"R"
293540923,71,34,0,0,1169950974807,"G"
293540923,69,18,0,0,1170046754407,"E"
293540923,78,49,0,0,1170151428907,"N"
293540923,76,38,0,0,1170247230607,"L"
293540923,65,30,0,0,1170351154107,"A"
293540923,78,49,0,0,1170446812407,"N"
293540923,68,32,0,0,1170551008807,"D"
293540923,70,33,0,0,1170646821907,"F"
293540923,72,35,0,0,1170750845007,"H"
293540923,66,48,0,0,1170847261807,"B"
293540923,85,22,0,0,1170950809107,"U"
293540923,82,19,0,0,1171046860107,"R"
293540923,71,34,0,0,1171151084107,"G"
293540923,69,18,0,0,1171250682207,"E"
293540923,78,49,0,0,1171351122707,"N"
293540923,76,38,0,0,1171447355207,"L"
293540923,65,30,0,0,1171550941807,"A"
293540923,78,49,0,0,1171647410307,"N"
293540923,68,32,0,0,1171750830707,"D"
293540923,70,33,0,0,1171847030907,"F"
293540923,72,35,0,0,1171950973507,"H"
293540923,66,48,0,0,1172047071407,"B"
293540923,85,22,0,0,1172142826707,"U"
293540923,82,19,0,0,1172246897207,"R"
293540923,71,34,0,0,1172351093507,"G"
293540923,69,18,0,0,1172454821207,"E"
293540923,78,49,0,0,1172542935607,"N"
293540923,76,38,0,0,1172646885407,"L"
293540923,65,30,0,0,1172742774907,"A"
293540923,78,49,0,0,1172846701307,"N"
293540923,68,32,0,0,1172950945407,"D"
293540923,70,33,0,0,1173046854407,"F"
293540923,72,35,0,0,1173142915607,"H"
293540923,66,48,0,0,1173246942607,"B"
293540923,85,22,0,0,1173342730307,"U"
293540923,82,19,0,0,1173447006607,"R"
293540923,71,34,0,0,1173550892607,"G"
293540923,69,18,0,0,1173646776207,"E"
293540923,78,49,0,0,1173750870807,"N"
293540923,76,38,0,0,1173847040107,"L"
293540923,65,30,0,0,1173951056507,"A"
293540923,78,49,0,0,1174046835207,"N"
293540923,68,32,0,0,1174150823507,"D"
293540923,70,33,0,0,1174246894207,"F"
293540923,72,35,0,0,1174350815407,"H"
293540923,66,48,0,0,1174446889007,"B"
293540923,85,22,0,0,1174551028407,"U"
293540923,82,19,0,0,1174648048107,"R"
293540923,71,34,0,0,1174751082307,"G"
293540923,69,18,0,0,1174846985607,"E"
293540923,78,49,0,0,1174953492807,"N"
293540923,76,38,0,0,1175047231007,"L"
293540923,65,30,0,0,1175150651007,"A"
293540923,78,49,0,0,1175247250507,"N"
293540923,68,32,0,0,1175350769107,"D"
293540923,70,33,0,0,1175446578607,"F"
293540923,72,35,0,0,1175550831207,"H"
293540923,66,48,0,0,1175646905007,"B"
293540923,85,22,0,0,1175750832607,"U"
293540923,82,19,0,0,1175846976307,"R"
293540923,71,34,0,0,1175950648507,"G"
293540923,69,18,0,0,1176047398807,"E"
293540923,78,49,0,0,1176159048207,"N"
293540923,76,38,0,0,1176247130107,"L"
293540923,65,30,0,0,1176343181207,"A"
293540923,78,49,0,0,1176447490307,"N"
293540923,68,32,0,0,1176550714507,"D"
293540923,70,33,0,0,1176646912107,"F"
293540923,72,35,0,0,1176742742807,"H"
293540923,66,48,0,0,1176849432807,"B"
293540923,85,22,0,0,1176942487007,"U"
293540923,82,19,0,0,1177046721307,"R"
293540923,71,34,0,0,1177143451007,"G"
293540923,69,18,0,0,1177254972607,"E"
293540923,78,49,0,0,1177346205707,"N"
293540923,76,38,0,0,1177447239507,"L"
293540923,65,30,0,0,1177542834107,"A"
293540923,78,49,0,0,1177647971907,"N"
293540923,68,32,0,0,1177751087407,"D"
293540923,70,33,0,0,1177847341207,"F"
293540923,72,35,0,0,1177951070907,"H"
293540923,66,48,0,0,1178047009507,"B"
293540923,85,22,0,0,1178150707407,"U"
293540923,82,19,0,0,1178248741707,"R"
293540923,71,34,0,0,1178350816507,"G"
293540923,69,18,0,0,1178446866607,"E"
293540923,78,49,0,0,1178550330807,"N"
293540923,76,38,0,0,1178646987207,"L"
293540923,65,30,0,0,1178751247707,"A"
293540923,78,49,0,0,1178846884407,"N"
293540923,68,32,0,0,1178951151707,"D"
293540923,70,33,0,0,1179046902407,"F"
293540923,72,35,0,0,1179150671407,"H"
293540923,66,48,0,0,1179246785007,"B"
293540923,85,22,0,0,1179351509707,"U"
293540923,82,19,0,0,1179447873707,"R"
293540923,71,34,0,0,1179551049007,"G"
293540923,69,18,0,0,1179649876307,"E"
293540923,78,49,0,0,1179750794807,"N"
293540923,76,38,0,0,1179846873107,"L"
293540923,65,30,0,0,1179950818607,"A"
293540923,78,49,0,0,1180046818107,"N"
293540923,68,32,0,0,1180151008107,"D"
293540923,70,33,0,0,1180246688807,"F"
293540923,72,35,0,0,1180350664407,"H"
293540923,66,48,0,0,1180447575807,"B"
293540923,85,22,0,0,1180551002107,"U"
293540923,82,19,0,0,1180647104307,"R"
293540923,71,34,0,0,1180750807707,"G"
293540923,69,18,0,0,1180847112907,"E"
293540923,78,49,0,0,1180942752007,"N"
293540923,76,38,0,0,1181046337407,"L"
293540923,65,30,0,0,1181142800107,"A"
293540923,78,49,0,0,1181246852507,"N"
293540923,68,32,0,0,1181350740207,"D"
293540923,70,33,0,0,1181446958307,"F"
293540923,72,35,0,0,1181545197907,"H"
293540923,66,48,0,0,1181647099707,"B"
293540923,85,22,0,0,1181742823407,"U"
293540923,82,19,0,0,1181846888907,"R"
293540923,71,34,0,0,1181942769007,"G"
293540923,69,18,0,0,1182054764307,"E"
293540923,78,49,0,0,1182145383507,"N"
293540923,76,38,0,0,1182246933207,"L"
293540923,65,30,0,0,1182350854007,"A"
293540923,78,49,0,0,1182446798007,"N"
293540923,68,32,0,0,1182550768007,"D"
293540923,70,33,0,0,1182647081007,"F"
293540923,72,35,0,0,1182750699907,"H"
293540923,66,48,0,0,1182847125307,"B"
293540923,85,22,0,0,1182950795407,"U"
293540923,82,19,0,0,1183046599807,"R"
293540923,71,34,0,0,1183150961107,"G"
293540923,69,18,0,0,1183246823407,"E"
293540923,78,49,0,0,1183354311007,"N"
293540923,76,38,0,0,1183446834107,"L"
293540923,65,30,0,0,1183551041407,"A"
293540923,78,49,0,0,1183646862807,"N"
293540923,68,32,0,0,1183750842707,"D"
293540923,70,33,0,0,1183847035207,"F"
293540923,72,35,0,0,1183951073107,"H"
293540923,66,48,0,0,1184046577707,"B"
293540923,85,22,0,0,1184151378507,"U"
293540923,82,19,0,0,1184246767607,"R"
293540923,71,34,0,0,1184350729307,"G"
293540923,69,18,0,0,1184450054707,"E"
293540923,78,49,0,0,1184550880807,"N"
293540923,76,38,0,0,1184646910007,"L"
293540923,65,30,0,0,1184750864907,"A"
293540923,78,49,0,0,1184846914507,"N"
293540923,68,32,0,0,1184950745207,"D"
293540923,70,33,0,0,1185046743207,"F"
293540923,72,35,0,0,1185150744707,"H"
293540923,66,48,0,0,1185248285407,"B"
293540923,85,22,0,0,1185342780507,"U"
293540923,82,19,0,0,1185447032907,"R"
293540923,71,34,0,0,1185551037107,"G"
293540923,69,18,0,0,1185648219307,"E"
293540923,78,49,0,0,1185742916007,"N"
293540923,76,38,0,0,1185847127207,"L"
293540923,65,30,0,0,1185942825107,"A"
293540923,78,49,0,0,1186047525107,"N"
293540923,68,32,0,0,1186151468707,"D"
293540923,70,33,0,0,1186247102507,"F"
293540923,72,35,0,0,1186343429707,"H"
293540923,66,48,0,0,1186447010807,"B"
293540923,85,22,0,0,1186542754907,"U"
293540923,82,19,0,0,1186646867907,"R"
293540923,71,34,0,0,1186750999307,"G"
293540923,69,18,0,0,1186846994307,"E"
293540923,78,49,0,0,1186950702907,"N"
293540923,76,38,0,0,1187046751907,"L"
293540923,65,30,0,0,1187150702607,"A"
293540923,78,49,0,0,1187246731907,"N"
293540923,68,32,0,0,1187350757007,"D"
293540923,70,33,0,0,1187447527107,"F"
293540923,72,35,0,0,1187550845407,"H"
293540923,66,48,0,0,1187646858507,"B"
293540923,85,22,0,0,1187750692507,"U"
293540923,82,19,0,0,1187847387707,"R"
293540923,71,34,0,0,1187950919907,"G"
293540923,69,18,0,0,1188046799807,"E"
293540923,78,49,0,0,1188152176007,"N"
293540923,76,38,0,0,1188246610807,"L"
293540923,65,30,0,0,1188351428107,"A"
293540923,78,49,0,0,1188447121807,"N"
293540923,68,32,0,0,1188551046307,"D"
293540923,70,33,0,0,1188646719707,"F"
293540923,72,35,0,0,1188750696207,"H"
293540923,66,48,0,0,1188846346007,"B"
293540923,85,22,0,0,1188950605107,"U"
293540923,82,19,0,0,1189047119707,"R"
293540923,71,34,0,0,1189150632907,"G"
293540923,69,18,0,0,1189246843907,"E"
293540923,78,49,0,0,1189351874107,"N"
293540923,76,38,0,0,1189447446407,"L"
293540923,65,30,0,0,1189543033207,"A"
293540923,78,49,0,0,1189647135707,"N"
293540923,68,32,0,0,1189750997907,"D"
293540923,70,33,0,0,1189847673907,"F"
293540923,72,35,0,0,1189943011707,"H"
293540923,66,48,0,0,1190046816507,"B"
293540923,85,22,0,0,1190142913507,"U"
293540923,82,19,0,0,1190246805707,"R"
293540923,71,34,0,0,1190343615607,"G"
293540923,69,18,0,0,1190454962407,"E"
293540923,78,49,0,0,1190546318907,"N"
293540923,76,38,0,0,1190646732807,"L"
293540923,65,30,0,0,1190750695607,"A"
293540923,78,49,0,0,1190846709907,"N"
293540923,68,32,0,0,1190951188607,"D"
293540923,70,33,0,0,1191046592307,"F"
293540923,72,35,0,0,1191150807207,"H"
293540923,66,48,0,0,1191246557707,"B"
293540923,85,22,0,0,1191351593607,"U"
293540923,82,19,0,0,1191447241607,"R"
293540923,71,34,0,0,1191556123507,"G"
293540923,69,18,0,0,1191646626407,"E"
293540923,78,49,0,0,1191751285907,"N"
293540923,76,38,0,0,1191846805607,"L"
293540923,65,30,0,0,1191950810507,"A"
293540923,78,49,0,0,1192046900107,"N"
293540923,68,32,0,0,1192150671407,"D"
293540923,70,33,0,0,1192247132007,"F"
293540923,72,35,0,0,1192350669607,"H"
293540923,66,48,0,0,1192448523107,"B"
293540923,85,22,0,0,1192551081907,"U"
293540923,82,19,0,0,1192646996107,"R"
293540923,71,34,0,0,1192750714507,"G"
293540923,69,18,0,0,1192847731607,"E"
293540923,78,49,0,0,1192953709507,"N"
293540923,76,38,0,0,1193046836407,"L"
293540923,65,30,0,0,1193142962707,"A"
293540923,78,49,0,0,1193247811707,"N"
293540923,68,32,0,0,1193351480907,"D"
293540923,70,33,0,0,1193447247507,"F"
293540923,72,35,0,0,1193543367407,"H"
293540923,66,48,0,0,1193647478407,"B"
293540923,85,22,0,0,1193742677807,"U"
293540923,82,19,0,0,1193846731207,"R"
293540923,71,34,0,0,1193943064507,"G"
293540923,69,18,0,0,1194054847707,"E"
293540923,78,49,0,0,1194150927607,"N"
293540923,76,38,0,0,1194246922207,"L"
293540923,65,30,0,0,1194342806707,"A"
293540923,78,49,0,0,1194447511507,"N"
293540923,68,32,0,0,1194551130507,"D"
293540923,70,33,0,0,1194647008907,"F"
293540923,72,35,0,0,1194743087307,"H"
293540923,66,48,0,0,1194846821607,"B"
293540923,85,22,0,0,1194950610307,"U"
293540923,82,19,0,0,1195046889007,"R"
293540923,71,34,0,0,1195150593407,"G"
293540923,69,18,0,0,1195246913307,"E"
293540923,78,49,0,0,1195350597307,"N"
293540923,76,38,0,0,1195446815007,"L"
293540923,65,30,0,0,1195550561907,"A"
293540923,78,49,0,0,1195647783007,"N"
293540923,68,32,0,0,1195750747407,"D"
293540923,70,33,0,0,1195847019207,"F"
293540923,72,35,0,0,1195951383307,"H"
293540923,66,48,0,0,1196047429207,"B"
293540923,85,22,0,0,1196151714807,"U"
293540923,82,19,0,0,1196247475107,"R"
293540923,71,34,0,0,1196351751207,"G"
293540923,69,18,0,0,1196447433307,"E"
293540923,78,49,0,0,1196556370307,"N"
293540923,76,38,0,0,1196647453707,"L"
293540923,65,30,0,0,1196751609707,"A"
293540923,78,49,0,0,1196846972107,"N"
293540923,68,32,0,0,1196950753807,"D"
293540923,70,33,0,0,1197047372707,"F"
293540923,72,35,0,0,1197151720507,"H"
293540923,66,48,0,0,1197250333507,"B"
293540923,85,22,0,0,1197351570107,"U"
293540923,82,19,0,0,1197447785307,"R"
293540923,71,34,0,0,1197551080707,"G"
293540923,69,18,0,0,1197647745007,"E"
293540923,78,49,0,0,1197751489007,"N"
293540923,76,38,0,0,1197847531007,"L"
293540923,65,30,0,0,1197943884107,"A"
293540923,78,49,0,0,1198049596307,"N"
293540923,68,32,0,0,1198151440507,"D"
293540923,70,33,0,0,1198247911307,"F"
293540923,72,35,0,0,1198343444107,"H"
293540923,66,48,0,0,1198446754707,"B"
293540923,85,22,0,0,1198543698407,"U"
293540923,82,19,0,0,1198646916407,"R"
293540923,71,34,0,0,1198743501107,"G"
293540923,69,18,0,0,1198860362407,"E"
293540923,78,49,0,0,1198945266607,"N"
293540923,76,38,0,0,1199046729307,"L"
293540923,65,30,0,0,1199142741907,"A"
293540923,78,49,0,0,1199247109707,"N"
293540923,68,32,0,0,1199351042907,"D"
293540923,70,33,0,0,1199448167507,"F"
293540923,72,35,0,0,1199551244407,"H"
293540923,66,48,0,0,1199646987007,"B"
293540923,85,22,0,0,1199750959407,"U"
293540923,82,19,0,0,1199847575107,"R"
293540923,71,34,0,0,1199950653907,"G"
293540923,69,18,0,0,1200050180607,"E"
293540923,78,49,0,0,1200151212107,"N"
293540923,76,38,0,0,1200246702007,"L"
293540923,65,30,0,0,1200351221807,"A"
293540923,78,49,0,0,1200446461907,"N"
293540923,68,32,0,0,1200551058907,"D"
293540923,70,33,0,0,1200647457907,"F"
293540923,72,35,0,0,1200751023307,"H"
293540923,66,48,0,0,1200847042707,"B"
293540923,85,22,0,0,1200950855107,"U"
293540923,82,19,0,0,1201047209507,"R"
293540923,71,34,0,0,1201150899307,"G"
293540923,69,18,0,0,1201247266607,"E"
293540923,78,49,0,0,1201353143107,"N"
293540923,76,38,0,0,1201447201707,"L"
293540923,65,30,0,0,1201556846807,"A"
293540923,78,49,0,0,1201647678407,"N"
293540923,68,32,0,0,1201751311807,"D"
293540923,70,33,0,0,1201846999907,"F"
293540923,72,35,0,0,1201950992707,"H"
293540923,66,48,0,0,1202047383207,"B"
293540923,85,22,0,0,1202151207907,"U"
293540923,82,19,0,0,1202247143907,"R"
293540923,71,34,0,0,1202351138307,"G"
293540923,69,18,0,0,1202447406207,"E"
293540923,78,49,0,0,1202543418807,"N"
293540923,76,38,0,0,1202647207107,"L"
293540923,65,30,0,0,1202743555607,"A"
293540923,78,49,0,0,1202847089607,"N"
293540923,68,32,0,0,1202951204507,"D"
293540923,70,33,0,0,1203047230107,"F"
293540923,72,35,0,0,1203143348007,"H"
293540923,66,48,0,0,1203247659307,"B"
293540923,85,22,0,0,1203343273507,"U"
293540923,82,19,0,0,1203449462307,"R"
293540923,71,34,0,0,1203542996607,"G"
293540923,69,18,0,0,1203655053707,"E"
293540923,78,49,0,0,1203743393607,"N"
293540923,76,38,0,0,1203846656607,"L"
293540923,65,30,0,0,1203951331607,"A"
293540923,78,49,0,0,1204047308807,"N"
293540923,68,32,0,0,1204151033007,"D"
293540923,70,33,0,0,1204246641807,"F"
293540923,72,35,0,0,1204351351307,"H"
293540923,66,48,0,0,1204447577307,"B"
293540923,85,22,0,0,1204551293407,"U"
293540923,82,19,0,0,1204647449307,"R"
293540923,71,34,0,0,1204750468807,"G"
293540923,69,18,0,0,1204847378907,"E"
293540923,78,49,0,0,1204956105207,"N"
293540923,76,38,0,0,1205047098607,"L"
293540923,65,30,0,0,1205151135907,"A"
293540923,78,49,0,0,1205247117907,"N"
293540923,68,32,0,0,1205351209807,"D"
293540923,70,33,0,0,1205447866307,"F"
293540923,72,35,0,0,1205550632307,"H"
293540923,66,48,0,0,1205652806307,"B"
293540923,85,22,0,0,1205751372507,"U"
293540923,82,19,0,0,1205848060507,"R"
293540923,71,34,0,0,1205951179307,"G"
293540923,69,18,0,0,1206047322507,"E"
293540923,78,49,0,0,1206154147307,"N"
293540923,76,38,0,0,1206247136307,"L"
293540923,65,30,0,0,1206342877307,"A"
293540923,78,49,0,0,1206446419607,"N"
293540923,68,32,0,0,1206550907107,"D"
293540923,70,33,0,0,1206647104707,"F"
293540923,72,35,0,0,1206751449907,"H"
293540923,66,48,0,0,1206848700107,"B"
293540923,85,22,0,0,1206942833807,"U"
293540923,82,19,0,0,1207047234407,"R"
293540923,71,34,0,0,1207143285307,"G"
293540923,69,18,0,0,1207252093907,"E"
293540923,78,49,0,0,1207343201507,"N"
293540923,76,38,0,0,1207446667707,"L"
293540923,65,30,0,0,1207543753307,"A"
293540923,78,49,0,0,1207647296407,"N"
293540923,68,32,0,0,1207751487007,"D"
293540923,70,33,0,0,1207847516707,"F"
293540923,72,35,0,0,1207943216607,"H"
293540923,66,48,0,0,1208047433207,"B"
293540923,85,22,0,0,1208142594707,"U"
293540923,82,19,0,0,1208246647307,"R"
293540923,71,34,0,0,1208351912007,"G"
293540923,69,18,0,0,1208448158407,"E"
293540923,78,49,0,0,1208550968507,"N"
293540923,76,38,0,0,1208646848007,"L"
293540923,65,30,0,0,1208750600707,"A"
293540923,78,49,0,0,1208846678107,"N"
293540923,68,32,0,0,1208950778107,"D"
293540923,70,33,0,0,1209046740107,"F"
293540923,72,35,0,0,1209150725307,"H"
293540923,66,48,0,0,1209246710207,"B"
293540923,85,22,0,0,1209351230707,"U"
293540923,82,19,0,0,1209446799007,"R"
293540923,71,34,0,0,1209550966007,"G"
293540923,69,18,0,0,1209646874607,"E"
293540923,78,49,0,0,1209755153407,"N"
293540923,76,38,0,0,1209846727707,"L"
293540923,65,30,0,0,1209950976607,"A"
293540923,78,49,0,0,1210046769107,"N"
293540923,68,32,0,0,1210151383507,"D"
293540923,70,33,0,0,1210246642707,"F"
293540923,72,35,0,0,1210350993207,"H"
293540923,66,48,0,0,1210447169307,"B"
293540923,85,22,0,0,1210550941107,"U"
293540923,82,19,0,0,1210646441307,"R"
293540923,71,34,0,0,1210752106407,"G"
293540923,69,18,0,0,1210846828307,"E"
293540923,78,49,0,0,1210958788907,"N"
293540923,76,38,0,0,1211046816707,"L"
293540923,65,30,0,0,1211143130507,"A"
293540923,78,49,0,0,1211247056007,"N"
293540923,68,32,0,0,1211350643507,"D"
293540923,70,33,0,0,1211446878307,"F"
293540923,72,35,0,0,1211542792107,"H"
293540923,66,48,0,0,1211646713007,"B"
293540923,85,22,0,0,1211742631907,"U"
293540923,82,19,0,0,1211847289307,"R"
293540923,71,34,0,0,1211942797807,"G"
293540923,69,18,0,0,1212054607207,"E"
293540923,78,49,0,0,1212142412707,"N"
293540923,76,38,0,0,1212246658807,"L"
293540923,65,30,0,0,1212342694507,"A"
293540923,78,49,0,0,1212447577807,"N"
293540923,68,32,0,0,1212542570707,"D"
293540923,70,33,0,0,1212646652707,"F"
293540923,72,35,0,0,1212750678907,"H"
293540923,66,48,0,0,1212846770307,"B"
293540923,85,22,0,0,1212951428207,"U"
293540923,82,19,0,0,1213046757007,"R"
293540923,71,34,0,0,1213150713807,"G"
293540923,69,18,0,0,1213246609507,"E"
293540923,78,49,0,0,1213350552307,"N"
293540923,76,38,0,0,1213446683507,"L"
293540923,65,30,0,0,1213550856407,"A"
293540923,78,49,0,0,1213647175507,"N"
293540923,68,32,0,0,1213750756507,"D"
293540923,70,33,0,0,1213846939407,"F"
293540923,72,35,0,0,1213950766007,"H"
293540923,66,48,0,0,1214046783407,"B"
293540923,85,22,0,0,1214150899507,"U"
293540923,82,19,0,0,1214247209407,"R"
293540923,71,34,0,0,1214352209407,"G"
293540923,69,18,0,0,1214446688207,"E"
293540923,78,49,0,0,1214556189407,"N"
293540923,76,38,0,0,1214646519407,"L"
293540923,65,30,0,0,1214751072307,"A"
293540923,78,49,0,0,1214846706707,"N"
293540923,68,32,0,0,1214950745007,"D"
293540923,70,33,0,0,1215046719907,"F"
293540923,72,35,0,0,1215150666907,"H"
293540923,66,48,0,0,1215249059007,"B"
293540923,85,22,0,0,1215350795607,"U"
293540923,82,19,0,0,1215447658707,"R"
293540923,71,34,0,0,1215553038207,"G"
293540923,69,18,0,0,1215646872007,"E"
293540923,78,49,0,0,1215751591507,"N"
293540923,76,38,0,0,1215847088107,"L"
293540923,65,30,0,0,1215942780407,"A"
293540923,78,49,0,0,1216046825007,"N"
293540923,68,32,0,0,1216150905307,"D"
293540923,70,33,0,0,1216246915107,"F"
293540923,72,35,0,0,1216342799407,"H"
293540923,66,48,0,0,1216446887207,"B"
293540923,85,22,0,0,1216542920107,"U"
293540923,82,19,0,0,1216646582507,"R"
293540923,71,34,0,0,1216744726707,"G"
293540923,69,18,0,0,1216854799407,"E"
293540923,78,49,0,0,1216945936307,"N"
293540923,76,38,0,0,1217046545207,"L"
293540923,65,30,0,0,1217142519907,"A"
293540923,78,49,0,0,1217246368607,"N"
293540923,68,32,0,0,1217350698607,"D"
293540923,70,33,0,0,1217446816207,"F"
293540923,72,35,0,0,1217551337607,"H"
293540923,66,48,0,0,1217646325707,"B"
293540923,85,22,0,0,1217751171407,"U"
293540923,82,19,0,0,1217846768307,"R"
293540923,71,34,0,0,1217951193307,"G"
293540923,69,18,0,0,1218047281707,"E"
293540923,78,49,0,0,1218150412907,"N"
293540923,76,38,0,0,1218246772907,"L"
293540923,65,30,0,0,1218350936707,"A"
293540923,78,49,0,0,1218446666307,"N"
293540923,68,32,0,0,1218551154107,"D"
293540923,70,33,0,0,1218646777407,"F"
293540923,72,35,0,0,1218753122507,"H"
293540923,66,48,0,0,1218849554707,"B"
293540923,85,22,0,0,1218950815807,"U"
293540923,82,19,0,0,1219046998207,"R"
293540923,71,34,0,0,1219150751607,"G"
293540923,69,18,0,0,1219246978607,"E"
293540923,78,49,0,0,1219350899207,"N"
293540923,76,38,0,0,1219446419207,"L"
293540923,65,30,0,0,1219542975807,"A"
293540923,78,49,0,0,1219646703907,"N"
293540923,68,32,0,0,1219751116607,"D"
293540923,70,33,0,0,1219847028207,"F"
