seq,cycle,pos,char,gpio,t0_ns,t1_ns,t_latency_ns,valid,t_latency_ms,t_latency_ns_raw,t_latency_ns_drift
552,46,0,F,11,75272325000,1447224214332,-2253301,True,-2.253301,1371951889332,-1642062
553,46,1,H,13,75372326000,1447327101332,634934,True,0.634934,1371954775332,1246173
554,46,2,B,4,75472328000,1447423384832,-3081330,True,-3.08133,1371951056832,-2470091
555,46,3,U,15,75572330000,1447527300932,835004,True,0.835004,1371954970932,1446243
556,46,4,R,14,75672330000,1447625509332,-954359,True,-0.954359,1371953179332,-343120
557,46,5,G,10,75772331000,1447728973832,2511375,True,2.511375,1371956642832,3122614
558,46,6,E,12,75872332000,1447825879132,-582090,True,-0.58209,1371953547132,29149
559,46,7,N,1,75972332000,1447920086532,-6372453,True,-6.372453,1371947754532,-5761214
559,46,7,N,1,75972332000,1447920086532,-6372453,True,-6.372453,1371947754532,-5761214
560,46,8,L,2,76072334000,1448023604732,-2854018,True,-2.854018,1371951270732,-2242779
561,46,9,A,0,76172336000,1448121549532,-4908983,True,-4.908983,1371949213532,-4297744
562,46,10,N,1,76272338000,1448224948432,-1509847,True,-1.509847,1371952610432,-898608
562,46,10,N,1,76272338000,1448224948432,-1509847,True,-1.509847,1371952610432,-898608
563,46,11,D,5,76372341000,1448327546532,1087487,True,1.087487,1371955205532,1698726
564,47,0,F,11,76472343000,1448423514732,-2944077,True,-2.944077,1371951171732,-2332838
565,47,1,H,13,76572346000,1448519935532,-6524041,True,-6.524041,1371947589532,-5912802
566,47,2,B,4,76672348000,1448624118332,-2341006,True,-2.341006,1371951770332,-1729767
567,47,3,U,15,76772350000,1448727392132,933029,True,0.933029,1371955042132,1544268
568,47,4,R,14,76872353000,1448824763332,-1696535,True,-1.696535,1371952410332,-1085296
569,47,5,G,10,76972356000,1448929203032,2742399,True,2.742399,1371956847032,3353638
570,47,6,E,12,77072358000,1449023063232,-3397164,True,-3.397164,1371950705232,-2785925
571,47,7,N,1,77172361000,1449127071432,610270,True,0.61027,1371954710432,1221509
571,47,7,N,1,77172361000,1449127071432,610270,True,0.61027,1371954710432,1221509
572,47,8,L,2,77272363000,1449225236032,-1224894,True,-1.224894,1371952873032,-613655
573,47,9,A,0,77372365000,1449327806032,1345341,True,1.345341,1371955441032,1956580
574,47,10,N,1,77472367000,1449423351632,-3108823,True,-3.108823,1371950984632,-2497584
574,47,10,N,1,77472367000,1449423351632,-3108823,True,-3.108823,1371950984632,-2497584
575,47,11,D,5,77572368000,1449528518632,2059411,True,2.059411,1371956150632,2670650
576,48,0,F,11,77672370000,1449623889132,-2569852,True,-2.569852,1371951519132,-1958613
577,48,1,H,13,77772371000,1449730556132,4098382,True,4.098382,1371958185132,4709621
578,48,2,B,4,77872372000,1449823895232,-2561282,True,-2.561282,1371951523232,-1950043
579,48,3,U,15,77972374000,1449928315632,1859353,True,1.859353,1371955941632,2470592
580,48,4,R,14,78072376000,1450025559732,-896311,True,-0.896311,1371953183732,-285072
581,48,5,G,10,78172378000,1450128405632,1949824,True,1.949824,1371956027632,2561063
582,48,6,E,12,78272380000,1450223140832,-3314740,True,-3.31474,1371950760832,-2703501
583,48,7,N,1,78372381000,1450327625032,1170694,True,1.170694,1371955244032,1781933
583,48,7,N,1,78372381000,1450327625032,1170694,True,1.170694,1371955244032,1781933
584,48,8,L,2,78472383000,1450424391132,-2062969,True,-2.062969,1371952008132,-1451730
585,48,9,A,0,78572385000,1450520636132,-5817734,True,-5.817734,1371948251132,-5206495
586,48,10,N,1,78672387000,1450624686132,-1767499,True,-1.767499,1371952299132,-1156260
586,48,10,N,1,78672387000,1450624686132,-1767499,True,-1.767499,1371952299132,-1156260
587,48,11,D,5,78772389000,1450727917832,1464436,True,1.464436,1371955528832,2075675
588,49,0,F,11,78872392000,1450825941432,-512729,True,-0.512729,1371953549432,98510
589,49,1,H,13,78972393000,1450921037732,-5415193,True,-5.415193,1371948644732,-4803954
590,49,2,B,4,79072396000,1451026307632,-146058,True,-0.146058,1371953911632,465181
591,49,3,U,15,79172398000,1451119461632,-6991822,True,-6.991822,1371947063632,-6380583
592,49,4,R,14,79272400000,1451224454032,-1999187,True,-1.999187,1371952054032,-1387948
593,49,5,G,10,79372403000,1451319050932,-7403051,True,-7.403051,1371946647932,-6791812
594,49,6,E,12,79472405000,1451433174532,6720783,True,6.720783,1371960769532,7332022
595,49,7,N,1,79572406000,1451524221232,-2231280,True,-2.23128,1371951815232,-1620041
595,49,7,N,1,79572406000,1451524221232,-2231280,True,-2.23128,1371951815232,-1620041
596,49,8,L,2,79672408000,1451626860032,407754,True,0.407754,1371954452032,1018993
597,49,9,A,0,79772410000,1451727437732,985689,True,0.985689,1371955027732,1596928
598,49,10,N,1,79872413000,1451829139332,2686525,True,2.686525,1371956726332,3297764
598,49,10,N,1,79872413000,1451829139332,2686525,True,2.686525,1371956726332,3297764
599,49,11,D,5,79972414000,1451926904732,453160,True,0.45316,1371954490732,1064399
600,50,0,F,11,80072416000,1452023804332,-2647004,True,-2.647004,1371951388332,-2035765
601,50,1,H,13,80172417000,1452127758032,1307931,True,1.307931,1371955341032,1919170
602,50,2,B,4,80272419000,1452223361632,-3088233,True,-3.088233,1371950942632,-2476994
603,50,3,U,15,80372421000,1452329760732,3311101,True,3.311101,1371957339732,3922340
604,50,4,R,14,80472423000,1452424724432,-1724962,True,-1.724962,1371952301432,-1113723
605,50,5,G,10,80572426000,1452527204232,754072,True,0.754072,1371954778232,1365311
606,50,6,E,12,80672428000,1452623254232,-3195691,True,-3.195691,1371950826232,-2584452
607,50,7,N,1,80772429000,1452728106432,1657743,True,1.657743,1371955677432,2268982
607,50,7,N,1,80772429000,1452728106432,1657743,True,1.657743,1371955677432,2268982
608,50,8,L,2,80872431000,1452823401832,-3046621,True,-3.046621,1371950970832,-2435382
609,50,9,A,0,80972434000,1452928138232,1689014,True,1.689014,1371955704232,2300253
610,50,10,N,1,81072435000,1453023106232,-3341750,True,-3.34175,1371950671232,-2730511
610,50,10,N,1,81072435000,1453023106232,-3341750,True,-3.34175,1371950671232,-2730511
611,50,11,D,5,81172437000,1453127825932,1378184,True,1.378184,1371955388932,1989423
612,51,0,F,11,81272439000,1453224736132,-1711379,True,-1.711379,1371952297132,-1100140
613,51,1,H,13,81372441000,1453327625032,1177755,True,1.177755,1371955184032,1788994
614,51,2,B,4,81472443000,1453423819532,-2627509,True,-2.627509,1371951376532,-2016270
615,51,3,U,15,81572445000,1453537273432,10826626,True,10.826626,1371964828432,11437865
616,51,4,R,14,81672448000,1453623169032,-3278538,True,-3.278538,1371950721032,-2667299
617,51,5,G,10,81772449000,1453727782432,1336096,True,1.336096,1371955333432,1947335
618,51,6,E,12,81872450000,1453823023032,-3422067,True,-3.422067,1371950573032,-2810828
619,51,7,N,1,81972453000,1453935692332,9246467,True,9.246467,1371963239332,9857706
619,51,7,N,1,81972453000,1453935692332,9246467,True,9.246467,1371963239332,9857706
620,51,8,L,2,82072455000,1454025599132,-846496,True,-0.846496,1371953144132,-235257
621,51,9,A,0,82172458000,1454122508832,-3937561,True,-3.937561,1371950050832,-3326322
622,51,10,N,1,82272459000,1454223858032,-2587126,True,-2.587126,1371951399032,-1975887
622,51,10,N,1,82272459000,1454223858032,-2587126,True,-2.587126,1371951399032,-1975887
623,51,11,D,5,82372461000,1454328766632,2321709,True,2.321709,1371956305632,2932948
624,52,0,F,11,82472463000,1454430254632,3809944,True,3.809944,1371957791632,4421183
625,52,1,H,13,82572465000,1454520469832,-5974620,True,-5.97462,1371948004832,-5363381
626,52,2,B,4,82672468000,1454624657832,-1787384,True,-1.787384,1371952189832,-1176145
627,52,3,U,15,82772470000,1454719226632,-7218349,True,-7.218349,1371946756632,-6607110
628,52,4,R,14,82872471000,1454824558832,-1884914,True,-1.884914,1371952087832,-1273675
629,52,5,G,10,82972473000,1454929316132,2872621,True,2.872621,1371956843132,3483860
630,52,6,E,12,83072475000,1455024221732,-2221543,True,-2.221543,1371951746732,-1610304
631,52,7,N,1,83172476000,1455132982232,6540191,True,6.540191,1371960506232,7151430
631,52,7,N,1,83172476000,1455132982232,6540191,True,6.540191,1371960506232,7151430
632,52,8,L,2,83272478000,1455224682332,-1759472,True,-1.759472,1371952204332,-1148233
633,52,9,A,0,83372481000,1455326855632,413062,True,0.413062,1371954374632,1024301
634,52,10,N,1,83472484000,1455424446532,-1996801,True,-1.996801,1371951962532,-1385562
634,52,10,N,1,83472484000,1455424446532,-1996801,True,-1.996801,1371951962532,-1385562
635,52,11,D,5,83572484000,1455527715232,1274133,True,1.274133,1371955231232,1885372
636,53,0,F,11,83672486000,1455623150232,-3290631,True,-3.290631,1371950664232,-2679392
637,53,1,H,13,83772487000,1455727028232,588604,True,0.588604,1371954541232,1199843
638,53,2,B,4,83872489000,1455825906432,-532961,True,-0.532961,1371953417432,78278
639,53,3,U,15,83972490000,1455926768232,330074,True,0.330074,1371954278232,941313
640,53,4,R,14,84072493000,1456023317932,-3120989,True,-3.120989,1371950824932,-2509750
641,53,5,G,10,84172495000,1456128284832,1846145,True,1.846145,1371955789832,2457384
642,53,6,E,12,84272496000,1456223197032,-3240419,True,-3.240419,1371950701032,-2629180
643,53,7,N,1,84372499000,1456332139232,5701016,True,5.701016,1371959640232,6312255
643,53,7,N,1,84372499000,1456332139232,5701016,True,5.701016,1371959640232,6312255
644,53,8,L,2,84472501000,1456423652232,-2785748,True,-2.785748,1371951151232,-2174509
645,53,9,A,0,84572503000,1456528913832,2476086,True,2.476086,1371956410832,3087325
646,53,10,N,1,84672506000,1456625297432,-1141077,True,-1.141077,1371952791432,-529838
646,53,10,N,1,84672506000,1456625297432,-1141077,True,-1.141077,1371952791432,-529838
647,53,11,D,5,84772508000,1456727167032,728757,True,0.728757,1371954659032,1339996
648,54,0,F,11,84872511000,1456825925932,-513107,True,-0.513107,1371953414932,98132
649,54,1,H,13,84972513000,1456927328232,889428,True,0.889428,1371954815232,1500667
650,54,2,B,4,85072515000,1457023458232,-2980336,True,-2.980336,1371950943232,-2369097
651,54,3,U,15,85172515000,1457121113732,-5322600,True,-5.3226,1371948598732,-4711361
652,54,4,R,14,85272518000,1457224294532,-2142565,True,-2.142565,1371951776532,-1531326
653,54,5,G,10,85372521000,1457324560632,-1877230,True,-1.87723,1371952039632,-1265991
654,54,6,E,12,85472522000,1457437031132,10594505,True,10.594505,1371964509132,11205744
655,54,7,N,1,85572523000,1457526984532,549140,True,0.54914,1371954461532,1160379
655,54,7,N,1,85572523000,1457526984532,549140,True,0.54914,1371954461532,1160379
656,54,8,L,2,85672525000,1457623268032,-3167124,True,-3.167124,1371950743032,-2555885
657,54,9,A,0,85772527000,1457720421932,-6012988,True,-6.012988,1371947894932,-5401749
658,54,10,N,1,85872529000,1457826696832,262146,True,0.262146,1371954167832,873385
658,54,10,N,1,85872529000,1457826696832,262146,True,0.262146,1371954167832,873385
659,54,11,D,5,85972531000,1457928713032,2278581,True,2.278581,1371956182032,2889820
660,55,0,F,11,86072533000,1458026422132,-12083,True,-0.012083,1371953889132,599156
661,55,1,H,13,86172535000,1458127127832,693852,True,0.693852,1371954592832,1305091
662,55,2,B,4,86272538000,1458223328732,-3106011,True,-3.106011,1371950790732,-2494772
663,55,3,U,15,86372540000,1458328800432,2365923,True,2.365923,1371956260432,2977162
664,55,4,R,14,86472542000,1458423303032,-3131241,True,-3.131241,1371950761032,-2520002
665,55,5,G,10,86572545000,1458528690832,2255794,True,2.255794,1371956145832,2867033
666,55,6,E,12,86672547000,1458624776632,-1658170,True,-1.65817,1371952229632,-1046931
667,55,7,N,1,86772549000,1458731567032,5132464,True,5.132464,1371959018032,5743703
667,55,7,N,1,86772549000,1458731567032,5132464,True,5.132464,1371959018032,5743703
668,55,8,L,2,86872551000,1458823282032,-3152299,True,-3.152299,1371950731032,-2541060
669,55,9,A,0,86972553000,1458927293132,859035,True,0.859035,1371954740132,1470274
670,55,10,N,1,87072554000,1459024589532,-1843329,True,-1.843329,1371952035532,-1232090
670,55,10,N,1,87072554000,1459024589532,-1843329,True,-1.843329,1371952035532,-1232090
671,55,11,D,5,87172556000,1459129828732,3396106,True,3.396106,1371957272732,4007345
672,56,0,F,11,87272558000,1459224171532,-2260858,True,-2.260858,1371951613532,-1649619
673,56,1,H,13,87372560000,1459326911332,479177,True,0.479177,1371954351332,1090416
674,56,2,B,4,87472561000,1459423626532,-2804387,True,-2.804387,1371951065532,-2193148
675,56,3,U,15,87572563000,1459528557832,2127147,True,2.127147,1371955994832,2738386
676,56,4,R,14,87672565000,1459623668832,-2761616,True,-2.761616,1371951103832,-2150377
677,56,5,G,10,87772566000,1459727148932,719718,True,0.719718,1371954582932,1330957
678,56,6,E,12,87872569000,1459824536932,-1893046,True,-1.893046,1371951967932,-1281807
679,56,7,N,1,87972570000,1459927691532,1262789,True,1.262789,1371955121532,1874028
679,56,7,N,1,87972570000,1459927691532,1262789,True,1.262789,1371955121532,1874028
680,56,8,L,2,88072572000,1460024996632,-1431875,True,-1.431875,1371952424632,-820636
681,56,9,A,0,88172574000,1460119673932,-6754340,True,-6.75434,1371947099932,-6143101
682,56,10,N,1,88272575000,1460225923732,-503305,True,-0.503305,1371953348732,107934
682,56,10,N,1,88272575000,1460225923732,-503305,True,-0.503305,1371953348732,107934
683,56,11,D,5,88372577000,1460327139532,712730,True,0.71273,1371954562532,1323969
684,57,0,F,11,88472580000,1460423790532,-2637034,True,-2.637034,1371951210532,-2025795
685,57,1,H,13,88572581000,1460519865332,-6560998,True,-6.560998,1371947284332,-5949759
686,57,2,B,4,88672582000,1460622728232,-3696863,True,-3.696863,1371950146232,-3085624
687,57,3,U,15,88772584000,1460719677132,-6747727,True,-6.747727,1371947093132,-6136488
688,57,4,R,14,88872585000,1460823503032,-2920592,True,-2.920592,1371950918032,-2309353
689,57,5,G,10,88972587000,1460919582332,-6841057,True,-6.841057,1371946995332,-6229818
690,57,6,E,12,89072588000,1461030995332,4573178,True,4.573178,1371958407332,5184417
691,57,7,N,1,89172590000,1461128420332,1998413,True,1.998413,1371955830332,2609652
691,57,7,N,1,89172590000,1461128420332,1998413,True,1.998413,1371955830332,2609652
692,57,8,L,2,89272593000,1461222868232,-3554451,True,-3.554451,1371950275232,-2943212
693,57,9,A,0,89372596000,1461329442532,3019084,True,3.019084,1371956846532,3630323
694,57,10,N,1,89472598000,1461423440532,-2982680,True,-2.98268,1371950842532,-2371441
694,57,10,N,1,89472598000,1461423440532,-2982680,True,-2.98268,1371950842532,-2371441
695,57,11,D,5,89572599000,1461528398632,1976654,True,1.976654,1371955799632,2587893
696,58,0,F,11,89672601000,1461623113932,-3307809,True,-3.307809,1371950512932,-2696570
697,58,1,H,13,89772603000,1461728192132,1770625,True,1.770625,1371955589132,2381864
698,58,2,B,4,89872605000,1461826227432,-193840,True,-0.19384,1371953622432,417399
699,58,3,U,15,89972607000,1461926866132,445096,True,0.445096,1371954259132,1056335
700,58,4,R,14,90072610000,1462024989932,-1431868,True,-1.431868,1371952379932,-820629
701,58,5,G,10,90172611000,1462127169832,749267,True,0.749267,1371954558832,1360506
702,58,6,E,12,90272613000,1462224160832,-2259497,True,-2.259497,1371951547832,-1648258
703,58,7,N,1,90372614000,1462336173332,9754237,True,9.754237,1371963559332,10365476
703,58,7,N,1,90372614000,1462336173332,9754237,True,9.754237,1371963559332,10365476
704,58,8,L,2,90472616000,1462423542332,-2876526,True,-2.876526,1371950926332,-2265287
705,58,9,A,0,90572618000,1462527823432,1404808,True,1.404808,1371955205432,2016047
706,58,10,N,1,90672618000,1462623882132,-2534256,True,-2.534256,1371951264132,-1923017
706,58,10,N,1,90672618000,1462623882132,-2534256,True,-2.534256,1371951264132,-1923017
