seq,cycle,pos,char,gpio,t0_ns,t1_ns,t_latency_ns,valid,t_latency_ms,t_latency_ns_raw,t_latency_ns_drift
29,2,5,G,10,22972108000,1472421646272,3764082,True,3.7640821866455076,1449449538272,1667573
30,2,6,E,12,23072109000,1472525497872,7613744,True,7.613744963012695,1449453388872,5517236
31,2,7,N,1,23172110000,1472621659272,3773207,True,3.773207739379883,1449449549272,1676699
31,2,7,N,1,23172110000,1472621659272,3773207,True,3.773207739379883,1449449549272,1676699
32,2,8,L,2,23272111000,1472717620972,-267029,True,-0.26702948425292966,1449445509972,-2363537
33,2,9,A,0,23372111000,1472821686072,3797133,True,3.7971332921142578,1449449575072,1700625
34,2,10,N,1,23472112000,1472917719572,-171303,True,-0.17130393127441407,1449445607572,-2267812
34,2,10,N,1,23472112000,1472917719572,-171303,True,-0.17130393127441407,1449445607572,-2267812
35,2,11,D,5,23572113000,1473021765272,3872458,True,3.8724588450927735,1449449652272,1775950
36,3,0,F,11,23672114000,1473117668872,-225878,True,-0.22587837854003906,1449445554872,-2322386
37,3,1,H,13,23772114000,1473221730472,3834784,True,3.8347843978271485,1449449616472,1738276
38,3,2,B,4,23872115000,1473317676172,-221452,True,-0.22145282580566406,1449445561172,-2317961
39,3,3,U,15,23972116000,1473421658972,3759409,True,3.7594099505615235,1449449542972,1662901
40,3,4,R,14,24072117000,1473517743472,-158027,True,-0.15802727282714843,1449445626472,-2254535
41,3,5,G,10,24172118000,1473621710972,3807535,True,3.807535503540039,1449449592972,1711027
42,3,6,E,12,24272130000,1473717873772,-42601,True,-0.04260172009277344,1449445743772,-2139109
43,3,7,N,1,24372132000,1473822462072,4542761,True,4.542761056274414,1449450330072,2446252
43,3,7,N,1,24372132000,1473822462072,4542761,True,4.542761056274414,1449450330072,2446252
44,3,8,L,2,24472134000,1473917924272,2023,True,0.0020238326416015624,1449445790272,-2094484
45,3,9,A,0,24572136000,1474013605272,-4319913,True,-4.319913390991211,1449441469272,-6416421
46,3,10,N,1,24672136000,1474117740272,-185850,True,-0.18585061437988282,1449445604272,-2282358
46,3,10,N,1,24672136000,1474117740272,-185850,True,-0.18585061437988282,1449445604272,-2282358
47,3,11,D,5,24772137000,1474221728672,3800612,True,3.8006121619873046,1449449591672,1704103
48,4,0,F,11,24872138000,1474317716872,-213125,True,-0.21312506164550782,1449445578872,-2309633
49,4,1,H,13,24972139000,1474421776172,3844237,True,3.8442377147216797,1449449637172,1747729
50,4,2,B,4,25072141000,1474517631872,-302999,True,-0.3029995089111328,1449445490872,-2399507
51,4,3,U,15,25172141000,1474621468472,3532663,True,3.5326632674560545,1449449327472,1436155
52,4,4,R,14,25272143000,1474717660072,-278673,True,-0.2786739559326172,1449445517072,-2375182
53,4,5,G,10,25372143000,1474821707172,3767488,True,3.7674888204345702,1449449564172,1670980
54,4,6,E,12,25472144000,1474917615472,-326148,True,-0.3261484031982422,1449445471472,-2422656
55,4,7,N,1,25572145000,1475021848572,3905014,True,3.9050143731689455,1449449703572,1808506
55,4,7,N,1,25572145000,1475021848572,3905014,True,3.9050143731689455,1449449703572,1808506
56,4,8,L,2,25672146000,1475117709972,-235522,True,-0.2355228504638672,1449445563972,-2332031
57,4,9,A,0,25772147000,1475221742672,3795239,True,3.7952399259033203,1449449595672,1698731
58,4,10,N,1,25872148000,1475317690872,-258497,True,-0.25849729748535155,1449445542872,-2355005
58,4,10,N,1,25872148000,1475317690872,-258497,True,-0.25849729748535155,1449445542872,-2355005
59,4,11,D,5,25972150000,1475421657872,3705565,True,3.705565478881836,1449449507872,1609057
60,5,0,F,11,26072151000,1475517823372,-130871,True,-0.13087174475097657,1449445672372,-2227380
61,5,1,H,13,26172152000,1475621694172,3737991,True,3.737991031616211,1449449542172,1641482
62,5,2,B,4,26272153000,1475726498972,8540853,True,8.540853807983398,1449454345972,6444345
63,5,3,U,15,26372154000,1475813611372,-4348683,True,-4.348683415649414,1449441457372,-6445191
64,5,4,R,14,26472155000,1475917919072,-42920,True,-0.04292063903808594,1449445764072,-2139428
65,5,5,G,10,26572156000,1476021757372,3793442,True,3.7934421373291016,1449449601372,1696933
66,5,6,E,12,26672157000,1476125734972,7769104,True,7.769104913696289,1449453577972,5672596
67,5,7,N,1,26772158000,1476221709072,3741267,True,3.7412676900634767,1449449551072,1644759
67,5,7,N,1,26772158000,1476221709072,3741267,True,3.7412676900634767,1449449551072,1644759
68,5,8,L,2,26872159000,1476317893072,-76669,True,-0.07666953356933594,1449445734072,-2173177
69,5,9,A,0,26972159000,1476421688372,3717693,True,3.7176932427978517,1449449529372,1621184
70,5,10,N,1,27072161000,1476517792372,-181243,True,-0.1812439805908203,1449445631372,-2277752
70,5,10,N,1,27072161000,1476517792372,-181243,True,-0.1812439805908203,1449445631372,-2277752
71,5,11,D,5,27172163000,1476621757972,3781418,True,3.781418795776367,1449449594972,1684910
72,6,0,F,11,27272164000,1476717615972,-362518,True,-0.36251842785644534,1449445451972,-2459026
73,6,1,H,13,27372165000,1476821701772,3721344,True,3.7213443485107423,1449449536772,1624836
74,6,2,B,4,27472166000,1476918653172,670807,True,0.6708071248779297,1449446487172,-1425701
75,6,3,U,15,27572167000,1477021667372,3683069,True,3.6830699012451174,1449449500372,1586561
76,6,4,R,14,27672167000,1477117882672,-102567,True,-0.10256732214355468,1449445715672,-2199075
77,6,5,G,10,27772168000,1477221503772,3516595,True,3.5165954542236326,1449449335772,1420087
78,6,6,E,12,27872169000,1477317697472,-291641,True,-0.2916417694091797,1449445528472,-2388150
79,6,7,N,1,27972170000,1477421565372,3574321,True,3.574321006958008,1449449395372,1477812
79,6,7,N,1,27972170000,1477421565372,3574321,True,3.574321006958008,1449449395372,1477812
80,6,8,L,2,28072171000,1477517756572,-236416,True,-0.2364162166748047,1449445585572,-2332924
81,6,9,A,0,28172171000,1477613670372,-4323553,True,-4.3235534403076175,1449441499372,-6420061
82,6,10,N,1,28272173000,1477717799272,-197590,True,-0.19759066369628905,1449445626272,-2294098
82,6,10,N,1,28272173000,1477717799272,-197590,True,-0.19759066369628905,1449445626272,-2294098
83,6,11,D,5,28372174000,1477821764772,3765972,True,3.7659721126708985,1449449590772,1669463
84,7,0,F,11,28472175000,1477917764672,-236065,True,-0.23606511096191407,1449445589672,-2332573
85,7,1,H,13,28572176000,1478021885672,3882997,True,3.8829976654052736,1449449709672,1786489
86,7,2,B,4,28672177000,1478117700172,-304439,True,-0.30443955822753904,1449445523172,-2400947
87,7,3,U,15,28772178000,1478221776672,3770123,True,3.7701232181396485,1449449598672,1673614
88,7,4,R,14,28872180000,1478317674972,-334514,True,-0.3345140052490234,1449445494972,-2431022
89,7,5,G,10,28972181000,1478421649572,3638148,True,3.638148771118164,1449449468572,1541640
90,7,6,E,12,29072182000,1478517764572,-248788,True,-0.24878845251464843,1449445582572,-2345296
91,7,7,N,1,29172184000,1478621730172,3713874,True,3.713874323852539,1449449546172,1617366
91,7,7,N,1,29172184000,1478621730172,3713874,True,3.713874323852539,1449449546172,1617366
92,7,8,L,2,29272185000,1478717703872,-314362,True,-0.31436289978027343,1449445518872,-2410871
93,7,9,A,0,29372185000,1478821681272,3662099,True,3.662099876586914,1449449496272,1565591
94,7,10,N,1,29472186000,1478917764972,-256137,True,-0.2561373468017578,1449445578972,-2352645
94,7,10,N,1,29472186000,1478917764972,-256137,True,-0.2561373468017578,1449445578972,-2352645
95,7,11,D,5,29572186000,1479021741172,3719125,True,3.71912542956543,1449449555172,1622617
96,8,0,F,11,29672187000,1479125787972,7763988,True,7.763988205932617,1449453600972,5667479
97,8,1,H,13,29772188000,1479221706072,3680150,True,3.680150982299805,1449449518072,1583642
98,8,2,B,4,29872189000,1479325722072,7694213,True,7.694213758666992,1449453533072,5597705
99,8,3,U,15,29972189000,1479413447372,-4581423,True,-4.5814234649658205,1449441258372,-6677931
100,8,4,R,14,30072190000,1479517739372,-291360,True,-0.2913606883544922,1449445549372,-2387868
101,8,5,G,10,30172192000,1479621808272,3774602,True,3.774602088012695,1449449616272,1678093
102,8,6,E,12,30272192000,1479725491472,7456864,True,7.456864864379883,1449453299472,5360356
103,8,7,N,1,30372192000,1479822526672,4491127,True,4.49112764074707,1449450334672,2394619
103,8,7,N,1,30372192000,1479822526672,4491127,True,4.49112764074707,1449450334672,2394619
104,8,8,L,2,30472193000,1479917675972,-361509,True,-0.3615095828857422,1449445482972,-2458017
105,8,9,A,0,30572194000,1480021859072,3819653,True,3.8196531934814453,1449449665072,1723144
106,8,10,N,1,30672195000,1480117688572,-352784,True,-0.35278402990722657,1449445493572,-2449292
106,8,10,N,1,30672195000,1480117688572,-352784,True,-0.35278402990722657,1449445493572,-2449292
107,8,11,D,5,30772196000,1480221764372,3721078,True,3.721078746459961,1449449568372,1624570
108,9,0,F,11,30872197000,1480317779872,-265358,True,-0.26535847717285155,1449445582872,-2361866
109,9,1,H,13,30972197000,1480421760272,3714104,True,3.714104299194336,1449449563272,1617596
110,9,2,B,4,31072198000,1480517776172,-271932,True,-0.27193292443847655,1449445578172,-2368441
111,9,3,U,15,31172199000,1480621845572,3795529,True,3.795529851928711,1449449646572,1699021
112,9,4,R,14,31272200000,1480718070472,18492,True,0.018492628540039063,1449445870472,-2078015
113,9,5,G,10,31372200000,1480821694172,3641255,True,3.6412554049072265,1449449494172,1544747
114,9,6,E,12,31472201000,1480925835272,7780418,True,7.780418181274414,1449453634272,5683909
115,9,7,N,1,31572201000,1481014222272,-3833519,True,-3.8335190423583985,1449442021272,-5930027
115,9,7,N,1,31572201000,1481014222272,-3833519,True,-3.8335190423583985,1449442021272,-5930027
116,9,8,L,2,31672202000,1481117810372,-247356,True,-0.24735626599121094,1449445608372,-2343864
117,9,9,A,0,31772203000,1481221694372,3634706,True,3.6347065103759766,1449449491372,1538198
118,9,10,N,1,31872203000,1481317536872,-523730,True,-0.5237307130126954,1449445333872,-2620238
118,9,10,N,1,31872203000,1481317536872,-523730,True,-0.5237307130126954,1449445333872,-2620238
119,9,11,D,5,31972203000,1481421802372,3740832,True,3.740832063354492,1449449599372,1644323
120,10,0,F,11,32072204000,1481517787572,-275905,True,-0.2759051602783203,1449445583572,-2372413
121,10,1,H,13,32172205000,1481621820972,3755557,True,3.755557616088867,1449449615972,1659049
122,10,2,B,4,32272207000,1481717669872,-398479,True,-0.3984796075439453,1449445462872,-2494987
123,10,3,U,15,32372209000,1481821758872,3687583,True,3.687583168823242,1449449549872,1591074
124,10,4,R,14,32472209000,1481917735872,-336354,True,-0.33635405456542966,1449445526872,-2432862
125,10,5,G,10,32572210000,1482021767772,3693608,True,3.6936087218017577,1449449557772,1597100
126,10,6,E,12,32672211000,1482117776672,-299428,True,-0.2994285018310547,1449445565672,-2395936
127,10,7,N,1,32772211000,1482221948872,3871834,True,3.8718342745361327,1449449737872,1775326
127,10,7,N,1,32772211000,1482221948872,3871834,True,3.8718342745361327,1449449737872,1775326
128,10,8,L,2,32872212000,1482317748772,-330202,True,-0.3302029490966797,1449445536772,-2426711
129,10,9,A,0,32972212000,1482421501772,3421859,True,3.4218598272705076,1449449289772,1325351
130,10,10,N,1,33072212000,1482517720872,-359977,True,-0.35997739611816404,1449445508872,-2456485
130,10,10,N,1,33072212000,1482517720872,-359977,True,-0.35997739611816404,1449445508872,-2456485
131,10,11,D,5,33172213000,1482621706572,3623785,True,3.6237853802490236,1449449493572,1527277
132,11,0,F,11,33272214000,1482725907772,7823048,True,7.823048156616211,1449453693772,5726539
133,11,1,H,13,33372215000,1482813765672,-4320989,True,-4.320989067016601,1449441550672,-6417497
134,11,2,B,4,33472216000,1482917728772,-359826,True,-0.35982629064941407,1449445512772,-2456334
135,11,3,U,15,33572217000,1483021781672,3691136,True,3.6911364857177733,1449449564672,1594628
136,11,4,R,14,33672218000,1483117789572,-302900,True,-0.3029007376708984,1449445571572,-2399408
137,11,5,G,10,33772219000,1483221786972,3692562,True,3.692562038696289,1449449567972,1596053
138,11,6,E,12,33872220000,1483325775572,7679224,True,7.679224815063477,1449453555572,5582716
139,11,7,N,1,33972220000,1483421736372,3639087,True,3.639087591430664,1449449516372,1542579
139,11,7,N,1,33972220000,1483421736372,3639087,True,3.639087591430664,1449449516372,1542579
140,11,8,L,2,34072222000,1483517793272,-306949,True,-0.30694963220214844,1449445571272,-2403457
141,11,9,A,0,34172222000,1483621485572,3384413,True,3.384413144165039,1449449263572,1287904
142,11,10,N,1,34272223000,1483717549472,-553624,True,-0.5536240792236328,1449445326472,-2650132
142,11,10,N,1,34272223000,1483717549472,-553624,True,-0.5536240792236328,1449445326472,-2650132
143,11,11,D,5,34372224000,1483821779672,3674638,True,3.6746386971435547,1449449555672,1578130
144,12,0,F,11,34472224000,1483917492072,-613898,True,-0.6138985264892578,1449445268072,-2710406
145,12,1,H,13,34572224000,1484021791372,3684464,True,3.6844642498779296,1449449567372,1587955
146,12,2,B,4,34672225000,1484117593572,-515272,True,-0.5152729737548828,1449445368572,-2611781
147,12,3,U,15,34772226000,1484221825272,3714489,True,3.7144898026123045,1449449599272,1617981
148,12,4,R,14,34872227000,1484317464472,-648247,True,-0.6482474207763672,1449445237472,-2744755
149,12,5,G,10,34972228000,1484421723772,3609115,True,3.6091153555908204,1449449495772,1512607
150,12,6,E,12,35072228000,1484525785972,7670378,True,7.6703781319580076,1449453557972,5573869
151,12,7,N,1,35172229000,1484613824572,-4292959,True,-4.292959091674804,1449441595572,-6389467
151,12,7,N,1,35172229000,1484613824572,-4292959,True,-4.292959091674804,1449441595572,-6389467
152,12,8,L,2,35272230000,1484717736772,-382696,True,-0.38269631530761716,1449445506772,-2479204
153,12,9,A,0,35372231000,1484821790672,3669266,True,3.6692664610595704,1449449559672,1572758
154,12,10,N,1,35472231000,1484917547372,-574970,True,-0.5749707623291016,1449445316372,-2671479
154,12,10,N,1,35472231000,1484917547372,-574970,True,-0.5749707623291016,1449445316372,-2671479
155,12,11,D,5,35572232000,1485021812872,3688592,True,3.688592014038086,1449449580872,1592083
156,13,0,F,11,35672233000,1485117533172,-593045,True,-0.5930452095947265,1449445300172,-2689553
157,13,1,H,13,35772234000,1485221791372,3663217,True,3.663217566772461,1449449557372,1566709
158,13,2,B,4,35872235000,1485317545472,-584619,True,-0.5846196568603516,1449445310472,-2681127
159,13,3,U,15,35972235000,1485421809872,3678843,True,3.678843119506836,1449449574872,1582334
160,13,4,R,14,36072236000,1485517522272,-610694,True,-0.610694103881836,1449445286272,-2707202
161,13,5,G,10,36172236000,1485621799972,3666068,True,3.6660686724853515,1449449563972,1569560
162,13,6,E,12,36272238000,1485717771872,-364968,True,-0.36496855114746096,1449445533872,-2461476
163,13,7,N,1,36372239000,1485821900772,3761994,True,3.7619942252197265,1449449661772,1665485
163,13,7,N,1,36372239000,1485821900772,3761994,True,3.7619942252197265,1449449661772,1665485
164,13,8,L,2,36472240000,1485917903772,-236942,True,-0.23694299841308594,1449445663772,-2333451
165,13,9,A,0,36572241000,1486021762372,3619719,True,3.6197197779541015,1449449521372,1523211
166,13,10,N,1,36672242000,1486125824672,7680082,True,7.68008255456543,1449453582672,5583574
166,13,10,N,1,36672242000,1486125824672,7680082,True,7.68008255456543,1449453582672,5583574
167,13,11,D,5,36772244000,1486221823872,3676345,True,3.6763453309326173,1449449579872,1579837
168,14,0,F,11,36872244000,1486317790972,-357491,True,-0.3574918927001953,1449445546972,-2454000
169,14,1,H,13,36972245000,1486413776472,-4373929,True,-4.373929116333008,1449441531472,-6470437
170,14,2,B,4,37072246000,1486517952172,-200166,True,-0.2001663399658203,1449445706172,-2296674
171,14,3,U,15,37172247000,1486621754772,3600496,True,3.600496436401367,1449449507772,1503988
172,14,4,R,14,37272249000,1486717736672,-420540,True,-0.4205407869873047,1449445487672,-2517049
173,14,5,G,10,37372250000,1486821688272,3529121,True,3.529121989379883,1449449438272,1432613
174,14,6,E,12,37472251000,1486917649272,-511815,True,-0.5118152342529297,1449445398272,-2608323
175,14,7,N,1,37572252000,1487021766272,3603247,True,3.603247542114258,1449449514272,1506739
175,14,7,N,1,37572252000,1487021766272,3603247,True,3.603247542114258,1449449514272,1506739
176,14,8,L,2,37672254000,1487117795072,-370889,True,-0.37088968151855467,1449445541072,-2467397
177,14,9,A,0,37772255000,1487221853372,3685473,True,3.685473094848633,1449449598372,1588964
178,14,10,N,1,37872257000,1487317759472,-411364,True,-0.41136412878417966,1449445502472,-2507872
178,14,10,N,1,37872257000,1487317759472,-411364,True,-0.41136412878417966,1449445502472,-2507872
179,14,11,D,5,37972258000,1487421883272,3710498,True,3.710498647827148,1449449625272,1613990
180,15,0,F,11,38072259000,1487517732472,-442238,True,-0.44223857580566406,1449445473472,-2538746
181,15,1,H,13,38172260000,1487621741572,3564924,True,3.5649242005615234,1449449481572,1468415
182,15,2,B,4,38272262000,1487717816472,-363113,True,-0.36311302307128906,1449445554472,-2459621
183,15,3,U,15,38372264000,1487821787172,3604649,True,3.6046497532958983,1449449523172,1508141
184,15,4,R,14,38472265000,1487925839672,7655212,True,7.6552125296630855,1449453574672,5558704
185,15,5,G,10,38572265000,1488021831072,3645675,True,3.645675306274414,1449449566072,1549167
186,15,6,E,12,38672266000,1488125809072,7621738,True,7.621738082641602,1449453543072,5525229
187,15,7,N,1,38772266000,1488221764672,3576400,True,3.576400859008789,1449449498672,1479892
187,15,7,N,1,38772266000,1488221764672,3576400,True,3.576400859008789,1449449498672,1479892
188,15,8,L,2,38872268000,1488317781372,-409836,True,-0.40983636462402345,1449445513372,-2506344
189,15,9,A,0,38972270000,1488421828872,3634726,True,3.634726411743164,1449449558872,1538218
190,15,10,N,1,39072271000,1488517877372,-318710,True,-0.31871081188964845,1449445606372,-2415219
190,15,10,N,1,39072271000,1488517877372,-318710,True,-0.31871081188964845,1449445606372,-2415219
191,15,11,D,5,39172271000,1488621643272,3446251,True,3.4462519647216796,1449449372272,1349743
192,16,0,F,11,39272273000,1488717815972,-383985,True,-0.38398525891113283,1449445542972,-2480493
193,16,1,H,13,39372273000,1488821762072,3561177,True,3.5611775174560547,1449449489072,1464669
194,16,2,B,4,39472274000,1488917793972,-408859,True,-0.4088597061767578,1449445519972,-2505367
195,16,3,U,15,39572275000,1489021780972,3576203,True,3.5762030701904295,1449449505972,1479694
196,16,4,R,14,39672276000,1489117810272,-396434,True,-0.3964341534423828,1449445534272,-2492942
197,16,5,G,10,39772277000,1489221884172,3675528,True,3.6755286231689452,1449449607172,1579020
198,16,6,E,12,39872277000,1489317830372,-379208,True,-0.3792086004638672,1449445553372,-2475716
199,16,7,N,1,39972278000,1489421773572,3562054,True,3.56205417590332,1449449495572,1465545
199,16,7,N,1,39972278000,1489421773572,3562054,True,3.56205417590332,1449449495572,1465545
200,16,8,L,2,40072280000,1489517950072,-264383,True,-0.26438304772949217,1449445670072,-2360891
201,16,9,A,0,40172280000,1489613802072,-4413320,True,-4.413320271362305,1449441522072,-6509828
202,16,10,N,1,40272281000,1489725758672,7541342,True,7.541342505004883,1449453477672,5444834
202,16,10,N,1,40272281000,1489725758672,7541342,True,7.541342505004883,1449453477672,5444834
203,16,11,D,5,40372281000,1489821562772,3344505,True,3.344505281616211,1449449281772,1247997
204,17,0,F,11,40472282000,1489917727572,-492631,True,-0.49263194201660154,1449445445572,-2589140
205,17,1,H,13,40572283000,1490021584672,3362530,True,3.362530834350586,1449449301672,1266022
206,17,2,B,4,40672283000,1490117861772,-361306,True,-0.3613063892822266,1449445578772,-2457814
207,17,3,U,15,40772284000,1490221626072,3401056,True,3.401056387084961,1449449342072,1304548
208,17,4,R,14,40872285000,1490317905672,-321280,True,-0.32128083654785156,1449445620672,-2417789
209,17,5,G,10,40972286000,1490421617972,3389081,True,3.3890819400634764,1449449331972,1292573
210,17,6,E,12,41072287000,1490518013972,-216855,True,-0.21685528356933595,1449445726972,-2313363
211,17,7,N,1,41172288000,1490622631272,4398507,True,4.398507492797852,1449450343272,2301999
211,17,7,N,1,41172288000,1490622631272,4398507,True,4.398507492797852,1449450343272,2301999
212,17,8,L,2,41272289000,1490717770872,-463829,True,-0.46382973083496093,1449445481872,-2560337
213,17,9,A,0,41372290000,1490821523572,3286933,True,3.2869330455322268,1449449233572,1190424
214,17,10,N,1,41472290000,1490917762772,-474804,True,-0.47480417810058595,1449445472772,-2571312
214,17,10,N,1,41472290000,1490917762772,-474804,True,-0.47480417810058595,1449445472772,-2571312
215,17,11,D,5,41572291000,1491021628572,3389058,True,3.389058598510742,1449449337572,1292550
216,18,0,F,11,41672292000,1491117869072,-372378,True,-0.3723786251220703,1449445577072,-2468886
217,18,1,H,13,41772293000,1491221698772,3455384,True,3.4553841512451173,1449449405772,1358875
218,18,2,B,4,41872294000,1491325845772,7600446,True,7.600446927612305,1449453551772,5503938
219,18,3,U,15,41972295000,1491421875772,3628509,True,3.6285097039794922,1449449580772,1532001
220,18,4,R,14,42072296000,1491526001872,7752672,True,7.752672480346679,1449453705872,5656164
221,18,5,G,10,42172296000,1491621919172,3669035,True,3.669035256958008,1449449623172,1572526
222,18,6,E,12,42272297000,1491726674372,8422298,True,8.422298033325195,1449454377372,6325789
223,18,7,N,1,42372299000,1491822632172,4377160,True,4.377160809692382,1449450333172,2280652
223,18,7,N,1,42372299000,1491822632172,4377160,True,4.377160809692382,1449450333172,2280652
224,18,8,L,2,42472299000,1491917846572,-409376,True,-0.4093764139404297,1449445547572,-2505884
225,18,9,A,0,42572300000,1492021803472,3545586,True,3.5455863624267576,1449449503472,1449078
226,18,10,N,1,42672301000,1492117828072,-431750,True,-0.4317508612060547,1449445527072,-2528259
226,18,10,N,1,42672301000,1492117828072,-431750,True,-0.4317508612060547,1449445527072,-2528259
227,18,11,D,5,42772302000,1492221692172,3430411,True,3.4304119154052732,1449449390172,1333903
228,19,0,F,11,42872304000,1492317947372,-317325,True,-0.31732530822753907,1449445643372,-2413833
229,19,1,H,13,42972305000,1492421761572,3494937,True,3.4949374681396486,1449449456572,1398429
230,19,2,B,4,43072306000,1492517867672,-400899,True,-0.4008997554931641,1449445561672,-2497408
231,19,3,U,15,43172308000,1492621972072,3700563,True,3.7005630208740232,1449449664072,1604054
232,19,4,R,14,43272309000,1492717568872,-704574,True,-0.704574202758789,1449445259872,-2801082
233,19,5,G,10,43372309000,1492821857272,3582888,True,3.582888573852539,1449449548272,1486380
234,19,6,E,12,43472310000,1492917840772,-435548,True,-0.4355486497802734,1449445530772,-2532056
235,19,7,N,1,43572311000,1493021792272,3514014,True,3.5140141265869143,1449449481272,1417505
235,19,7,N,1,43572311000,1493021792272,3514014,True,3.5140141265869143,1449449481272,1417505
236,19,8,L,2,43672313000,1493125826272,7545076,True,7.545076902954102,1449453513272,5448568
237,19,9,A,0,43772314000,1493213835472,-4447660,True,-4.447660320678711,1449441521472,-6544168
238,19,10,N,1,43872314000,1493325825872,7541802,True,7.541802455688477,1449453511872,5445294
238,19,10,N,1,43872314000,1493325825872,7541802,True,7.541802455688477,1449453511872,5445294
239,19,11,D,5,43972315000,1493421819872,3533865,True,3.5338652322998048,1449449504872,1437356
240,20,0,F,11,44072316000,1493517875172,-412771,True,-0.4127719913330078,1449445559172,-2509280
241,20,1,H,13,44172316000,1493621951672,3662790,True,3.6627907850341797,1449449635672,1566282
242,20,2,B,4,44272317000,1493718075372,-215446,True,-0.2154464385986328,1449445758372,-2311954
243,20,3,U,15,44372318000,1493821902272,3609516,True,3.6095163377685546,1449449584272,1513008
244,20,4,R,14,44472318000,1493917727972,-565720,True,-0.5657208858642578,1449445409972,-2662229
245,20,5,G,10,44572318000,1494021836872,3542241,True,3.5422418907470705,1449449518872,1445733
246,20,6,E,12,44672320000,1494117821672,-475895,True,-0.4758953328857422,1449445501672,-2572403
247,20,7,N,1,44772321000,1494221826372,3526867,True,3.526867443481445,1449449505372,1430359
247,20,7,N,1,44772321000,1494221826372,3526867,True,3.526867443481445,1449449505372,1430359
248,20,8,L,2,44872321000,1494317836772,-463669,True,-0.4636697801513672,1449445515772,-2560178
249,20,9,A,0,44972323000,1494421902972,3599592,True,3.5995929962158204,1449449579972,1503084
250,20,10,N,1,45072324000,1494517905972,-399344,True,-0.3993442274169922,1449445581972,-2495852
250,20,10,N,1,45072324000,1494517905972,-399344,True,-0.3993442274169922,1449445581972,-2495852
251,20,11,D,5,45172326000,1494621854372,3546118,True,3.546118549194336,1449449528372,1449610
252,21,0,F,11,45272327000,1494717820472,-489718,True,-0.48971867443847655,1449445493472,-2586226
253,21,1,H,13,45372328000,1494821888172,3576044,True,3.576044101928711,1449449560172,1479535
254,21,2,B,4,45472329000,1494917768472,-545593,True,-0.5455931217041016,1449445439472,-2642101
