seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
7436,619,8,L,763679363,763679353,10
7437,619,9,A,763779364,763779353,11
7438,619,10,N,763879365,763879353,12
7439,619,11,D,763979365,763979353,12
7440,620,0,F,764079367,764079367,0
7441,620,1,H,764179368,764179367,1
7442,620,2,B,764279369,764279367,2
7443,620,3,U,764379370,764379367,3
7444,620,4,R,764479371,764479367,4
7445,620,5,G,764579372,764579367,5
7446,620,6,E,764679372,764679367,5
7447,620,7,N,764779372,764779367,5
7448,620,8,L,764879372,764879367,5
7449,620,9,A,764979373,764979367,6
7450,620,10,N,765079374,765079367,7
7451,620,11,D,765179375,765179367,8
7452,621,0,F,765279376,765279376,0
7453,621,1,H,765379377,765379376,1
7454,621,2,B,765479378,765479376,2
7455,621,3,U,765579379,765579376,3
7456,621,4,R,765679380,765679376,4
7457,621,5,G,765779381,765779376,5
7458,621,6,E,765879381,765879376,5
7459,621,7,N,765979382,765979376,6
7460,621,8,L,766079383,766079376,7
7461,621,9,A,766179384,766179376,8
7462,621,10,N,766279385,766279376,9
7463,621,11,D,766379385,766379376,9
7464,622,0,F,766479386,766479386,0
7465,622,1,H,766579387,766579386,1
7466,622,2,B,766679389,766679386,3
7467,622,3,U,766779390,766779386,4
7468,622,4,R,766879390,766879386,4
7469,622,5,G,766979392,766979386,6
7470,622,6,E,767079394,767079386,8
7471,622,7,N,767179395,767179386,9
7472,622,8,L,767279397,767279386,11
7473,622,9,A,767379397,767379386,11
7474,622,10,N,767479398,767479386,12
7475,622,11,D,767579399,767579386,13
7476,623,0,F,767679401,767679401,0
7477,623,1,H,767779402,767779401,1
7478,623,2,B,767879403,767879401,2
7479,623,3,U,767979404,767979401,3
7480,623,4,R,768079405,768079401,4
7481,623,5,G,768179406,768179401,5
7482,623,6,E,768279408,768279401,7
7483,623,7,N,768379409,768379401,8
7484,623,8,L,768479410,768479401,9
7485,623,9,A,768579411,768579401,10
7486,623,10,N,768679412,768679401,11
7487,623,11,D,768779413,768779401,12
7488,624,0,F,768879414,768879414,0
7489,624,1,H,768979415,768979414,1
7490,624,2,B,769079415,769079414,1
7491,624,3,U,769179416,769179414,2
7492,624,4,R,769279417,769279414,3
7493,624,5,G,769379418,769379414,4
7494,624,6,E,769479419,769479414,5
7495,624,7,N,769579420,769579414,6
7496,624,8,L,769679421,769679414,7
7497,624,9,A,769779421,769779414,7
7498,624,10,N,769879422,769879414,8
7499,624,11,D,769979423,769979414,9
7500,625,0,F,770079424,770079424,0
7501,625,1,H,770179425,770179424,1
7502,625,2,B,770279426,770279424,2
7503,625,3,U,770379428,770379424,4
7504,625,4,R,770479429,770479424,5
7505,625,5,G,770579430,770579424,6
7506,625,6,E,770679431,770679424,7
7507,625,7,N,770779432,770779424,8
7508,625,8,L,770879433,770879424,9
7509,625,9,A,770979434,770979424,10
7510,625,10,N,771079434,771079424,10
7511,625,11,D,771179435,771179424,11
7512,626,0,F,771279436,771279436,0
7513,626,1,H,771379437,771379436,1
7514,626,2,B,771479437,771479436,1
7515,626,3,U,771579438,771579436,2
7516,626,4,R,771679439,771679436,3
7517,626,5,G,771779439,771779436,3
7518,626,6,E,771879439,771879436,3
7519,626,7,N,771979440,771979436,4
7520,626,8,L,772079441,772079436,5
7521,626,9,A,772179442,772179436,6
7522,626,10,N,772279444,772279436,8
7523,626,11,D,772379446,772379436,10
7524,627,0,F,772479447,772479447,0
7525,627,1,H,772579449,772579447,2
7526,627,2,B,772679450,772679447,3
7527,627,3,U,772779451,772779447,4
7528,627,4,R,772879452,772879447,5
7529,627,5,G,772979453,772979447,6
7530,627,6,E,773079453,773079447,6
7531,627,7,N,773179454,773179447,7
7532,627,8,L,773279454,773279447,7
7533,627,9,A,773379455,773379447,8
7534,627,10,N,773479456,773479447,9
7535,627,11,D,773579457,773579447,10
7536,628,0,F,773679458,773679458,0
7537,628,1,H,773779459,773779458,1
7538,628,2,B,773879460,773879458,2
7539,628,3,U,773979460,773979458,2
7540,628,4,R,774079461,774079458,3
7541,628,5,G,774179462,774179458,4
7542,628,6,E,774279463,774279458,5
7543,628,7,N,774379464,774379458,6
7544,628,8,L,774479465,774479458,7
7545,628,9,A,774579466,774579458,8
7546,628,10,N,774679468,774679458,10
7547,628,11,D,774779468,774779458,10
7548,629,0,F,774879470,774879470,0
7549,629,1,H,774979471,774979470,1
7550,629,2,B,775079472,775079470,2
7551,629,3,U,775179474,775179470,4
7552,629,4,R,775279475,775279470,5
7553,629,5,G,775379477,775379470,7
7554,629,6,E,775479478,775479470,8
7555,629,7,N,775579478,775579470,8
7556,629,8,L,775679479,775679470,9
7557,629,9,A,775779480,775779470,10
7558,629,10,N,775879481,775879470,11
7559,629,11,D,775979481,775979470,11
7560,630,0,F,776079482,776079482,0
7561,630,1,H,776179483,776179482,1
7562,630,2,B,776279484,776279482,2
7563,630,3,U,776379485,776379482,3
7564,630,4,R,776479485,776479482,3
7565,630,5,G,776579486,776579482,4
7566,630,6,E,776679487,776679482,5
7567,630,7,N,776779489,776779482,7
7568,630,8,L,776879491,776879482,9
7569,630,9,A,776979493,776979482,11
7570,630,10,N,777079494,777079482,12
7571,630,11,D,777179495,777179482,13
7572,631,0,F,777279497,777279497,0
7573,631,1,H,777379498,777379497,1
7574,631,2,B,777479500,777479497,3
7575,631,3,U,777579501,777579497,4
7576,631,4,R,777679501,777679497,4
7577,631,5,G,777779502,777779497,5
7578,631,6,E,777879503,777879497,6
7579,631,7,N,777979503,777979497,6
7580,631,8,L,778079504,778079497,7
7581,631,9,A,778179505,778179497,8
7582,631,10,N,778279507,778279497,10
7583,631,11,D,778379508,778379497,11
7584,632,0,F,778479509,778479509,0
7585,632,1,H,778579510,778579509,1
7586,632,2,B,778679511,778679509,2
7587,632,3,U,778779512,778779509,3
7588,632,4,R,778879512,778879509,3
7589,632,5,G,778979513,778979509,4
7590,632,6,E,779079515,779079509,6
7591,632,7,N,779179515,779179509,6
7592,632,8,L,779279517,779279509,8
7593,632,9,A,779379518,779379509,9
7594,632,10,N,779479520,779479509,11
7595,632,11,D,779579521,779579509,12
7596,633,0,F,779679522,779679522,0
7597,633,1,H,779779523,779779522,1
7598,633,2,B,779879524,779879522,2
7599,633,3,U,779979526,779979522,4
7600,633,4,R,780079527,780079522,5
7601,633,5,G,780179528,780179522,6
7602,633,6,E,780279529,780279522,7
7603,633,7,N,780379530,780379522,8
7604,633,8,L,780479531,780479522,9
7605,633,9,A,780579532,780579522,10
7606,633,10,N,780679533,780679522,11
7607,633,11,D,780779534,780779522,12
7608,634,0,F,780879535,780879535,0
7609,634,1,H,780979536,780979535,1
7610,634,2,B,781079537,781079535,2
7611,634,3,U,781179538,781179535,3
7612,634,4,R,781279539,781279535,4
7613,634,5,G,781379540,781379535,5
7614,634,6,E,781479541,781479535,6
7615,634,7,N,781579541,781579535,6
7616,634,8,L,781679542,781679535,7
7617,634,9,A,781779544,781779535,9
7618,634,10,N,781879544,781879535,9
7619,634,11,D,781979545,781979535,10
7620,635,0,F,782079545,782079545,0
7621,635,1,H,782179547,782179545,2
7622,635,2,B,782279548,782279545,3
7623,635,3,U,782379549,782379545,4
7624,635,4,R,782479550,782479545,5
7625,635,5,G,782579551,782579545,6
7626,635,6,E,782679552,782679545,7
7627,635,7,N,782779553,782779545,8
7628,635,8,L,782879553,782879545,8
7629,635,9,A,782979555,782979545,10
7630,635,10,N,783079556,783079545,11
7631,635,11,D,783179557,783179545,12
7632,636,0,F,783279558,783279558,0
7633,636,1,H,783379559,783379558,1
7634,636,2,B,783479560,783479558,2
7635,636,3,U,783579561,783579558,3
7636,636,4,R,783679562,783679558,4
7637,636,5,G,783779562,783779558,4
7638,636,6,E,783879563,783879558,5
7639,636,7,N,783979564,783979558,6
7640,636,8,L,784079565,784079558,7
7641,636,9,A,784179566,784179558,8
7642,636,10,N,784279567,784279558,9
7643,636,11,D,784379569,784379558,11
7644,637,0,F,784479570,784479570,0
7645,637,1,H,784579572,784579570,2
7646,637,2,B,784679573,784679570,3
7647,637,3,U,784779574,784779570,4
7648,637,4,R,784879574,784879570,4
7649,637,5,G,784979576,784979570,6
7650,637,6,E,785079576,785079570,6
7651,637,7,N,785179576,785179570,6
7652,637,8,L,785279578,785279570,8
7653,637,9,A,785379578,785379570,8
7654,637,10,N,785479579,785479570,9
7655,637,11,D,785579580,785579570,10
7656,638,0,F,785679581,785679581,0
7657,638,1,H,785779583,785779581,2
7658,638,2,B,785879584,785879581,3
7659,638,3,U,785979585,785979581,4
7660,638,4,R,786079585,786079581,4
7661,638,5,G,786179586,786179581,5
7662,638,6,E,786279587,786279581,6
7663,638,7,N,786379589,786379581,8
7664,638,8,L,786479589,786479581,8
7665,638,9,A,786579590,786579581,9
7666,638,10,N,786679591,786679581,10
7667,638,11,D,786779592,786779581,11
7668,639,0,F,786879593,786879593,0
7669,639,1,H,786979593,786979593,0
7670,639,2,B,787079595,787079593,2
7671,639,3,U,787179596,787179593,3
7672,639,4,R,787279596,787279593,3
7673,639,5,G,787379597,787379593,4
7674,639,6,E,787479599,787479593,6
7675,639,7,N,787579601,787579593,8
7676,639,8,L,787679602,787679593,9
7677,639,9,A,787779603,787779593,10
7678,639,10,N,787879604,787879593,11
7679,639,11,D,787979605,787979593,12
7680,640,0,F,788079606,788079606,0
7681,640,1,H,788179606,788179606,0
7682,640,2,B,788279607,788279606,1
7683,640,3,U,788379608,788379606,2
7684,640,4,R,788479609,788479606,3
7685,640,5,G,788579610,788579606,4
7686,640,6,E,788679611,788679606,5
7687,640,7,N,788779612,788779606,6
7688,640,8,L,788879614,788879606,8
7689,640,9,A,788979615,788979606,9
7690,640,10,N,789079615,789079606,9
7691,640,11,D,789179616,789179606,10
7692,641,0,F,789279618,789279618,0
7693,641,1,H,789379619,789379618,1
7694,641,2,B,789479619,789479618,1
7695,641,3,U,789579620,789579618,2
7696,641,4,R,789679620,789679618,2
7697,641,5,G,789779621,789779618,3
7698,641,6,E,789879621,789879618,3
7699,641,7,N,789979622,789979618,4
7700,641,8,L,790079623,790079618,5
7701,641,9,A,790179624,790179618,6
7702,641,10,N,790279625,790279618,7
7703,641,11,D,790379627,790379618,9
7704,642,0,F,790479628,790479628,0
7705,642,1,H,790579628,790579628,0
7706,642,2,B,790679629,790679628,1
7707,642,3,U,790779630,790779628,2
7708,642,4,R,790879630,790879628,2
7709,642,5,G,790979631,790979628,3
7710,642,6,E,791079632,791079628,4
7711,642,7,N,791179634,791179628,6
7712,642,8,L,791279635,791279628,7
7713,642,9,A,791379635,791379628,7
7714,642,10,N,791479637,791479628,9
7715,642,11,D,791579638,791579628,10
7716,643,0,F,791679638,791679638,0
7717,643,1,H,791779638,791779638,0
7718,643,2,B,791879638,791879638,0
7719,643,3,U,791979640,791979638,2
7720,643,4,R,792079641,792079638,3
7721,643,5,G,792179642,792179638,4
7722,643,6,E,792279643,792279638,5
7723,643,7,N,792379644,792379638,6
7724,643,8,L,792479645,792479638,7
7725,643,9,A,792579646,792579638,8
7726,643,10,N,792679647,792679638,9
7727,643,11,D,792779648,792779638,10
7728,644,0,F,792879648,792879648,0
7729,644,1,H,792979649,792979648,1
7730,644,2,B,793079649,793079648,1
7731,644,3,U,793179650,793179648,2
7732,644,4,R,793279651,793279648,3
7733,644,5,G,793379652,793379648,4
7734,644,6,E,793479652,793479648,4
7735,644,7,N,793579652,793579648,4
7736,644,8,L,793679653,793679648,5
7737,644,9,A,793779654,793779648,6
7738,644,10,N,793879656,793879648,8
7739,644,11,D,793979657,793979648,9
7740,645,0,F,794079658,794079658,0
7741,645,1,H,794179658,794179658,0
7742,645,2,B,794279659,794279658,1
7743,645,3,U,794379660,794379658,2
7744,645,4,R,794479661,794479658,3
7745,645,5,G,794579662,794579658,4
7746,645,6,E,794679663,794679658,5
7747,645,7,N,794779663,794779658,5
7748,645,8,L,794879664,794879658,6
7749,645,9,A,794979665,794979658,7
7750,645,10,N,795079666,795079658,8
7751,645,11,D,795179666,795179658,8
7752,646,0,F,795279667,795279667,0
7753,646,1,H,795379667,795379667,0
7754,646,2,B,795479668,795479667,1
7755,646,3,U,795579668,795579667,1
7756,646,4,R,795679669,795679667,2
7757,646,5,G,795779670,795779667,3
7758,646,6,E,795879671,795879667,4
7759,646,7,N,795979672,795979667,5
7760,646,8,L,796079674,796079667,7
7761,646,9,A,796179675,796179667,8
7762,646,10,N,796279676,796279667,9
7763,646,11,D,796379678,796379667,11
7764,647,0,F,796479678,796479678,0
7765,647,1,H,796579679,796579678,1
7766,647,2,B,796679680,796679678,2
7767,647,3,U,796779682,796779678,4
7768,647,4,R,796879683,796879678,5
7769,647,5,G,796979683,796979678,5
7770,647,6,E,797079683,797079678,5
7771,647,7,N,797179684,797179678,6
7772,647,8,L,797279685,797279678,7
7773,647,9,A,797379686,797379678,8
7774,647,10,N,797479688,797479678,10
7775,647,11,D,797579688,797579678,10
7776,648,0,F,797679688,797679688,0
7777,648,1,H,797779689,797779688,1
7778,648,2,B,797879690,797879688,2
7779,648,3,U,797979691,797979688,3
7780,648,4,R,798079693,798079688,5
7781,648,5,G,798179695,798179688,7
7782,648,6,E,798279696,798279688,8
7783,648,7,N,798379698,798379688,10
7784,648,8,L,798479698,798479688,10
7785,648,9,A,798579699,798579688,11
7786,648,10,N,798679700,798679688,12
7787,648,11,D,798779701,798779688,13
7788,649,0,F,798879703,798879703,0
7789,649,1,H,798979704,798979703,1
7790,649,2,B,799079705,799079703,2
7791,649,3,U,799179706,799179703,3
7792,649,4,R,799279708,799279703,5
7793,649,5,G,799379710,799379703,7
7794,649,6,E,799479711,799479703,8
7795,649,7,N,799579712,799579703,9
7796,649,8,L,799679713,799679703,10
7797,649,9,A,799779714,799779703,11
7798,649,10,N,799879715,799879703,12
7799,649,11,D,799979716,799979703,13
7800,650,0,F,800079717,800079717,0
7801,650,1,H,800179718,800179717,1
7802,650,2,B,800279719,800279717,2
7803,650,3,U,800379720,800379717,3
7804,650,4,R,800479721,800479717,4
7805,650,5,G,800579722,800579717,5
7806,650,6,E,800679723,800679717,6
7807,650,7,N,800779724,800779717,7
7808,650,8,L,800879726,800879717,9
7809,650,9,A,800979727,800979717,10
7810,650,10,N,801079728,801079717,11
7811,650,11,D,801179729,801179717,12
7812,651,0,F,801279731,801279731,0
7813,651,1,H,801379732,801379731,1
7814,651,2,B,801479733,801479731,2
7815,651,3,U,801579734,801579731,3
7816,651,4,R,801679735,801679731,4
7817,651,5,G,801779736,801779731,5
7818,651,6,E,801879737,801879731,6
7819,651,7,N,801979738,801979731,7
7820,651,8,L,802079739,802079731,8
7821,651,9,A,802179739,802179731,8
7822,651,10,N,802279740,802279731,9
7823,651,11,D,802379740,802379731,9
7824,652,0,F,802479741,802479741,0
7825,652,1,H,802579742,802579741,1
7826,652,2,B,802679743,802679741,2
7827,652,3,U,802779744,802779741,3
7828,652,4,R,802879745,802879741,4
7829,652,5,G,802979746,802979741,5
7830,652,6,E,803079747,803079741,6
7831,652,7,N,803179748,803179741,7
7832,652,8,L,803279749,803279741,8
7833,652,9,A,803379750,803379741,9
7834,652,10,N,803479752,803479741,11
7835,652,11,D,803579753,803579741,12
7836,653,0,F,803679753,803679753,0
7837,653,1,H,803779755,803779753,2
7838,653,2,B,803879756,803879753,3
7839,653,3,U,803979757,803979753,4
7840,653,4,R,804079758,804079753,5
7841,653,5,G,804179759,804179753,6
7842,653,6,E,804279760,804279753,7
7843,653,7,N,804379761,804379753,8
7844,653,8,L,804479762,804479753,9
7845,653,9,A,804579763,804579753,10
7846,653,10,N,804679765,804679753,12
7847,653,11,D,804779765,804779753,12
7848,654,0,F,804879767,804879767,0
7849,654,1,H,804979767,804979767,0
7850,654,2,B,805079768,805079767,1
7851,654,3,U,805179769,805179767,2
7852,654,4,R,805279770,805279767,3
7853,654,5,G,805379771,805379767,4
7854,654,6,E,805479771,805479767,4
7855,654,7,N,805579772,805579767,5
7856,654,8,L,805679772,805679767,5
7857,654,9,A,805779773,805779767,6
7858,654,10,N,805879774,805879767,7
7859,654,11,D,805979775,805979767,8
7860,655,0,F,806079776,806079776,0
7861,655,1,H,806179777,806179776,1
7862,655,2,B,806279778,806279776,2
7863,655,3,U,806379779,806379776,3
7864,655,4,R,806479780,806479776,4
7865,655,5,G,806579782,806579776,6
7866,655,6,E,806679783,806679776,7
7867,655,7,N,806779785,806779776,9
7868,655,8,L,806879787,806879776,11
7869,655,9,A,806979788,806979776,12
7870,655,10,N,807079788,807079776,12
7871,655,11,D,807179789,807179776,13
7872,656,0,F,807279790,807279790,0
7873,656,1,H,807379791,807379790,1
7874,656,2,B,807479791,807479790,1
7875,656,3,U,807579792,807579790,2
7876,656,4,R,807679792,807679790,2
7877,656,5,G,807779792,807779790,2
7878,656,6,E,807879793,807879790,3
7879,656,7,N,807979794,807979790,4
7880,656,8,L,808079795,808079790,5
7881,656,9,A,808179795,808179790,5
7882,656,10,N,808279796,808279790,6
7883,656,11,D,808379797,808379790,7
7884,657,0,F,808479799,808479799,0
7885,657,1,H,808579799,808579799,0
7886,657,2,B,808679800,808679799,1
7887,657,3,U,808779801,808779799,2
7888,657,4,R,808879802,808879799,3
7889,657,5,G,808979804,808979799,5
7890,657,6,E,809079805,809079799,6
7891,657,7,N,809179806,809179799,7
7892,657,8,L,809279807,809279799,8
7893,657,9,A,809379807,809379799,8
7894,657,10,N,809479808,809479799,9
7895,657,11,D,809579809,809579799,10
7896,658,0,F,809679810,809679810,0
7897,658,1,H,809779811,809779810,1
7898,658,2,B,809879812,809879810,2
7899,658,3,U,809979812,809979810,2
7900,658,4,R,810079813,810079810,3
7901,658,5,G,810179814,810179810,4
7902,658,6,E,810279816,810279810,6
7903,658,7,N,810379817,810379810,7
7904,658,8,L,810479818,810479810,8
7905,658,9,A,810579819,810579810,9
7906,658,10,N,810679819,810679810,9
7907,658,11,D,810779820,810779810,10
7908,659,0,F,810879821,810879821,0
7909,659,1,H,810979823,810979821,2
7910,659,2,B,811079823,811079821,2
7911,659,3,U,811179824,811179821,3
7912,659,4,R,811279825,811279821,4
7913,659,5,G,811379826,811379821,5
7914,659,6,E,811479826,811479821,5
7915,659,7,N,811579826,811579821,5
7916,659,8,L,811679828,811679821,7
7917,659,9,A,811779829,811779821,8
7918,659,10,N,811879830,811879821,9
7919,659,11,D,811979831,811979821,10
7920,660,0,F,812079832,812079832,0
7921,660,1,H,812179833,812179832,1
7922,660,2,B,812279834,812279832,2
7923,660,3,U,812379835,812379832,3
7924,660,4,R,812479836,812479832,4
7925,660,5,G,812579837,812579832,5
7926,660,6,E,812679838,812679832,6
7927,660,7,N,812779840,812779832,8
7928,660,8,L,812879841,812879832,9
7929,660,9,A,812979843,812979832,11
7930,660,10,N,813079844,813079832,12
7931,660,11,D,813179845,813179832,13
7932,661,0,F,813279846,813279846,0
7933,661,1,H,813379846,813379846,0
7934,661,2,B,813479847,813479846,1
7935,661,3,U,813579848,813579846,2
7936,661,4,R,813679849,813679846,3
7937,661,5,G,813779850,813779846,4
7938,661,6,E,813879850,813879846,4
7939,661,7,N,813979851,813979846,5
7940,661,8,L,814079852,814079846,6
7941,661,9,A,814179853,814179846,7
7942,661,10,N,814279854,814279846,8
7943,661,11,D,814379855,814379846,9
7944,662,0,F,814479855,814479855,0
7945,662,1,H,814579856,814579855,1
7946,662,2,B,814679857,814679855,2
7947,662,3,U,814779859,814779855,4
7948,662,4,R,814879861,814879855,6
7949,662,5,G,814979863,814979855,8
7950,662,6,E,815079864,815079855,9
7951,662,7,N,815179864,815179855,9
7952,662,8,L,815279865,815279855,10
7953,662,9,A,815379866,815379855,11
7954,662,10,N,815479867,815479855,12
7955,662,11,D,815579868,815579855,13
7956,663,0,F,815679869,815679869,0
7957,663,1,H,815779869,815779869,0
7958,663,2,B,815879870,815879869,1
7959,663,3,U,815979871,815979869,2
7960,663,4,R,816079871,816079869,2
7961,663,5,G,816179872,816179869,3
7962,663,6,E,816279873,816279869,4
7963,663,7,N,816379874,816379869,5
7964,663,8,L,816479875,816479869,6
7965,663,9,A,816579876,816579869,7
7966,663,10,N,816679877,816679869,8
7967,663,11,D,816779877,816779869,8
7968,664,0,F,816879878,816879878,0
7969,664,1,H,816979880,816979878,2
7970,664,2,B,817079880,817079878,2
7971,664,3,U,817179882,817179878,4
7972,664,4,R,817279883,817279878,5
7973,664,5,G,817379883,817379878,5
7974,664,6,E,817479884,817479878,6
7975,664,7,N,817579885,817579878,7
7976,664,8,L,817679887,817679878,9
7977,664,9,A,817779888,817779878,10
7978,664,10,N,817879889,817879878,11
7979,664,11,D,817979890,817979878,12
7980,665,0,F,818079890,818079890,0
7981,665,1,H,818179890,818179890,0
7982,665,2,B,818279891,818279890,1
7983,665,3,U,818379892,818379890,2
7984,665,4,R,818479893,818479890,3
7985,665,5,G,818579895,818579890,5
7986,665,6,E,818679896,818679890,6
7987,665,7,N,818779897,818779890,7
7988,665,8,L,818879898,818879890,8
7989,665,9,A,818979899,818979890,9
7990,665,10,N,819079900,819079890,10
7991,665,11,D,819179901,819179890,11
7992,666,0,F,819279902,819279902,0
7993,666,1,H,819379903,819379902,1
7994,666,2,B,819479904,819479902,2
7995,666,3,U,819579906,819579902,4
7996,666,4,R,819679907,819679902,5
7997,666,5,G,819779908,819779902,6
7998,666,6,E,819879910,819879902,8
7999,666,7,N,819979911,819979902,9
8000,666,8,L,820079913,820079902,11
8001,666,9,A,820179913,820179902,11
8002,666,10,N,820279915,820279902,13
8003,666,11,D,820379916,820379902,14
8004,667,0,F,820479916,820479916,0
8005,667,1,H,820579917,820579916,1
8006,667,2,B,820679918,820679916,2
8007,667,3,U,820779918,820779916,2
8008,667,4,R,820879919,820879916,3
8009,667,5,G,820979920,820979916,4
8010,667,6,E,821079921,821079916,5
8011,667,7,N,821179923,821179916,7
8012,667,8,L,821279925,821279916,9
8013,667,9,A,821379926,821379916,10
8014,667,10,N,821479927,821479916,11
8015,667,11,D,821579927,821579916,11
8016,668,0,F,821679928,821679928,0
8017,668,1,H,821779929,821779928,1
8018,668,2,B,821879930,821879928,2
8019,668,3,U,821979932,821979928,4
8020,668,4,R,822079932,822079928,4
8021,668,5,G,822179933,822179928,5
8022,668,6,E,822279935,822279928,7
8023,668,7,N,822379936,822379928,8
8024,668,8,L,822479936,822479928,8
8025,668,9,A,822579937,822579928,9
8026,668,10,N,822679938,822679928,10
8027,668,11,D,822779939,822779928,11
8028,669,0,F,822879940,822879940,0
8029,669,1,H,822979941,822979940,1
8030,669,2,B,823079942,823079940,2
8031,669,3,U,823179944,823179940,4
8032,669,4,R,823279946,823279940,6
8033,669,5,G,823379946,823379940,6
8034,669,6,E,823479948,823479940,8
8035,669,7,N,823579948,823579940,8
8036,669,8,L,823679949,823679940,9
8037,669,9,A,823779950,823779940,10
8038,669,10,N,823879951,823879940,11
8039,669,11,D,823979952,823979940,12
8040,670,0,F,824079953,824079953,0
8041,670,1,H,824179954,824179953,1
8042,670,2,B,824279956,824279953,3
8043,670,3,U,824379956,824379953,3
8044,670,4,R,824479957,824479953,4
8045,670,5,G,824579958,824579953,5
8046,670,6,E,824679959,824679953,6
8047,670,7,N,824779960,824779953,7
8048,670,8,L,824879960,824879953,7
8049,670,9,A,824979961,824979953,8
8050,670,10,N,825079962,825079953,9
8051,670,11,D,825179962,825179953,9
8052,671,0,F,825279964,825279964,0
8053,671,1,H,825379965,825379964,1
8054,671,2,B,825479965,825479964,1
8055,671,3,U,825579965,825579964,1
8056,671,4,R,825679966,825679964,2
8057,671,5,G,825779967,825779964,3
8058,671,6,E,825879967,825879964,3
8059,671,7,N,825979969,825979964,5
8060,671,8,L,826079970,826079964,6
8061,671,9,A,826179971,826179964,7
8062,671,10,N,826279972,826279964,8
8063,671,11,D,826379972,826379964,8
8064,672,0,F,826479973,826479973,0
8065,672,1,H,826579974,826579973,1
8066,672,2,B,826679975,826679973,2
8067,672,3,U,826779976,826779973,3
8068,672,4,R,826879976,826879973,3
8069,672,5,G,826979977,826979973,4
8070,672,6,E,827079977,827079973,4
8071,672,7,N,827179978,827179973,5
8072,672,8,L,827279979,827279973,6
8073,672,9,A,827379980,827379973,7
8074,672,10,N,827479981,827479973,8
8075,672,11,D,827579982,827579973,9
8076,673,0,F,827679983,827679983,0
8077,673,1,H,827779985,827779983,2
8078,673,2,B,827879985,827879983,2
8079,673,3,U,827979985,827979983,2
8080,673,4,R,828079985,828079983,2
8081,673,5,G,828179986,828179983,3
8082,673,6,E,828279988,828279983,5
8083,673,7,N,828379989,828379983,6
8084,673,8,L,828479989,828479983,6
8085,673,9,A,828579990,828579983,7
8086,673,10,N,828679991,828679983,8
8087,673,11,D,828779992,828779983,9
8088,674,0,F,828879992,828879992,0
8089,674,1,H,828979993,828979992,1
8090,674,2,B,829079995,829079992,3
8091,674,3,U,829179995,829179992,3
8092,674,4,R,829279996,829279992,4
8093,674,5,G,829379997,829379992,5
8094,674,6,E,829479998,829479992,6
8095,674,7,N,829579999,829579992,7
8096,674,8,L,829680000,829679992,8
8097,674,9,A,829780002,829779992,10
8098,674,10,N,829880004,829879992,12
8099,674,11,D,829980005,829979992,13
8100,675,0,F,830080006,830080006,0
8101,675,1,H,830180006,830180006,0
8102,675,2,B,830280007,830280006,1
8103,675,3,U,830380008,830380006,2
8104,675,4,R,830480008,830480006,2
8105,675,5,G,830580009,830580006,3
8106,675,6,E,830680010,830680006,4
8107,675,7,N,830780010,830780006,4
8108,675,8,L,830880011,830880006,5
8109,675,9,A,830980012,830980006,6
8110,675,10,N,831080013,831080006,7
8111,675,11,D,831180014,831180006,8
8112,676,0,F,831280015,831280015,0
8113,676,1,H,831380016,831380015,1
8114,676,2,B,831480017,831480015,2
8115,676,3,U,831580018,831580015,3
8116,676,4,R,831680019,831680015,4
8117,676,5,G,831780020,831780015,5
8118,676,6,E,831880021,831880015,6
8119,676,7,N,831980022,831980015,7
8120,676,8,L,832080023,832080015,8
8121,676,9,A,832180024,832180015,9
8122,676,10,N,832280025,832280015,10
8123,676,11,D,832380025,832380015,10
8124,677,0,F,832480025,832480025,0
8125,677,1,H,832580026,832580025,1
8126,677,2,B,832680027,832680025,2
8127,677,3,U,832780028,832780025,3
8128,677,4,R,832880029,832880025,4
8129,677,5,G,832980030,832980025,5
8130,677,6,E,833080031,833080025,6
8131,677,7,N,833180032,833180025,7
8132,677,8,L,833280033,833280025,8
8133,677,9,A,833380034,833380025,9
8134,677,10,N,833480034,833480025,9
8135,677,11,D,833580035,833580025,10
8136,678,0,F,833680037,833680037,0
8137,678,1,H,833780038,833780037,1
8138,678,2,B,833880038,833880037,1
8139,678,3,U,833980039,833980037,2
8140,678,4,R,834080040,834080037,3
8141,678,5,G,834180041,834180037,4
8142,678,6,E,834280042,834280037,5
8143,678,7,N,834380042,834380037,5
8144,678,8,L,834480044,834480037,7
8145,678,9,A,834580044,834580037,7
8146,678,10,N,834680045,834680037,8
8147,678,11,D,834780046,834780037,9
8148,679,0,F,834880047,834880047,0
8149,679,1,H,834980049,834980047,2
8150,679,2,B,835080051,835080047,4
8151,679,3,U,835180052,835180047,5
8152,679,4,R,835280053,835280047,6
8153,679,5,G,835380054,835380047,7
8154,679,6,E,835480054,835480047,7
8155,679,7,N,835580056,835580047,9
8156,679,8,L,835680057,835680047,10
8157,679,9,A,835780058,835780047,11
8158,679,10,N,835880059,835880047,12
8159,679,11,D,835980061,835980047,14
8160,680,0,F,836080062,836080062,0
8161,680,1,H,836180063,836180062,1
8162,680,2,B,836280064,836280062,2
8163,680,3,U,836380065,836380062,3
8164,680,4,R,836480067,836480062,5
8165,680,5,G,836580069,836580062,7
8166,680,6,E,836680070,836680062,8
8167,680,7,N,836780071,836780062,9
8168,680,8,L,836880072,836880062,10
8169,680,9,A,836980073,836980062,11
8170,680,10,N,837080074,837080062,12
